Transaction_ID,Timestamp,Vehicle_Type,FastagID,TollBoothID,Lane_Type,Vehicle_Dimensions,Transaction_Amount,Amount_paid,Geographical_Location,Vehicle_Speed,Vehicle_Plate_Number,Fraud_indicator
3886,7/1/2023 1:20,SUV,FTG-599-WSX-543,B-102,Regular,Large,150,150,"12.84197701525119, 77.67547528176169",84,TN01PQ6789,Not Fraud
3887,7/20/2023 16:45,Bus ,FTG-702-ABC-654,C-103,Express,Large,340,120,"12.84197701525119, 77.67547528176169",69,GA23CD6789,Fraud
3888,8/4/2023 8:10,Car,FTG-709-RST-534,A-101,Regular,Small,100,100,"12.84197701525119, 77.67547528176169",97,GA34EF0123,Not Fraud
3889,8/23/2023 23:35,Motorcycle,,D-106,Regular,Small,0,0,"12.84197701525119, 77.67547528176169",47,GA45GH4567,Not Fraud
3890,9/8/2023 15:00,Truck,FTG-723-NMK-321,C-103,Regular,Large,340,340,"12.84197701525119, 77.67547528176169",82,GA56IJ8901,Not Fraud
3891,9/27/2023 6:26,Van,FTG-730-LPO-210,B-102,Express,Medium,130,90,"12.84197701525119, 77.67547528176169",61,GA67KL2345,Fraud
3892,10/12/2023 21:51,Sedan,FTG-737-NJI-109,A-101,Regular,Medium,120,120,"12.84197701525119, 77.67547528176169",89,GA78MN6789,Not Fraud
3893,10/31/2023 13:16,SUV,FTG-744-MKH-098,B-102,Express,Large,150,150,"12.84197701525119, 77.67547528176169",54,GA89OP0123,Not Fraud
3894,11/15/2023 4:41,Bus ,FTG-751-YUI-987,C-103,Regular,Large,340,340,"12.84197701525119, 77.67547528176169",78,GA90QR4567,Not Fraud
3895,12/4/2023 20:06,Car,FTG-758-VFR-876,A-101,Express,Small,100,100,"12.84197701525119, 77.67547528176169",65,GA01ST8901,Not Fraud
3896,12/20/2023 11:31,Motorcycle,,D-106,Regular,Small,0,0,"12.84197701525119, 77.67547528176169",92,GA12UV3456,Not Fraud
3897,1/7/2023 2:57,Truck,FTG-772-QAZ-654,C-103,Express,Large,340,120,"12.84197701525119, 77.67547528176169",51,GA23WX6789,Fraud
3898,1/24/2023 18:22,Van,FTG-779-RFD-543,B-102,Regular,Medium,130,130,"12.84197701525119, 77.67547528176169",76,GA34YZ0123,Not Fraud
3899,2/8/2023 9:47,Sedan,FTG-786-PLM-432,A-101,Express,Medium,120,120,"12.84197701525119, 77.67547528176169",60,GA45AB4567,Not Fraud
3900,2/27/2023 1:12,SUV,FTG-793-NBH-367,B-102,Regular,Large,150,150,"12.84197701525119, 77.67547528176169",85,GA56CD8901,Not Fraud
3901,3/14/2023 16:37,Bus ,FTG-800-QAZ-210,C-103,Express,Large,340,340,"12.84197701525119, 77.67547528176169",67,GA67EF2345,Not Fraud
3902,3/29/2023 8:02,Car,FTG-807-JKL-109,A-101,Regular,Small,100,100,"12.84197701525119, 77.67547528176169",94,GA78GH6789,Not Fraud
3903,4/17/2023 23:28,Motorcycle,,D-106,Regular,Small,0,0,"12.84197701525119, 77.67547528176169",46,GA89IJ0123,Not Fraud
3904,5/3/2023 14:53,Truck,FTG-821-BVC-887,C-103,Regular,Large,340,340,"12.84197701525119, 77.67547528176169",81,GA90KL4567,Not Fraud
3905,5/22/2023 6:18,Van,FTG-828-WSX-820,B-102,Express,Medium,130,130,"12.84197701525119, 77.67547528176169",63,GA01MN8901,Not Fraud
3906,6/6/2023 21:43,Sedan,FTG-836-OKM-432,A-101,Regular,Medium,120,120,"12.84197701525119, 77.67547528176169",87,GA12OP3456,Not Fraud
3907,6/26/2023 13:08,SUV,FTG-843-QWE-321,B-102,Express,Large,150,130,"12.84197701525119, 77.67547528176169",52,GA23QR6789,Fraud
3908,7/11/2023 4:33,Bus ,FTG-850-HGT-210,C-103,Regular,Large,340,90,"12.84197701525119, 77.67547528176169",74,GA34ST0123,Fraud
3909,7/30/2023 20:59,Car,FTG-857-PLN-109,A-101,Express,Small,100,100,"12.84197701525119, 77.67547528176169",58,GA45UV4567,Not Fraud
3910,8/15/2023 12:24,Motorcycle,,D-106,Regular,Small,0,0,"12.84197701525119, 77.67547528176169",83,GA56WX8901,Not Fraud
3911,9/3/2023 3:49,Truck,FTG-871-WSX-987,C-103,Express,Large,340,340,"12.84197701525119, 77.67547528176169",71,GA67YZ2345,Not Fraud
3912,9/18/2023 19:14,Van,FTG-878-NJH-876,B-102,Regular,Medium,130,130,"12.84197701525119, 77.67547528176169",98,GA78AB6789,Not Fraud
3913,10/7/2023 10:39,Sedan,FTG-885-ZXC-757,A-101,Express,Medium,120,120,"12.84197701525119, 77.67547528176169",48,GA89CD0123,Not Fraud
3914,10/22/2023 2:04,SUV,FTG-892-BVC-654,B-102,Regular,Large,150,150,"12.84197701525119, 77.67547528176169",85,GA90EF4567,Not Fraud
3915,11/10/2023 17:30,Bus ,FTG-899-WSX-543,C-103,Express,Large,340,340,"12.84197701525119, 77.67547528176169",66,GA01GH8901,Not Fraud
3916,11/25/2023 8:55,Car,FTG-906-GHI-432,A-101,Regular,Small,100,100,"12.84197701525119, 77.67547528176169",93,GA12IJ3456,Not Fraud
3917,12/14/2023 0:20,Motorcycle,,D-106,Regular,Small,0,0,"12.84197701525119, 77.67547528176169",54,KA45CD5678,Not Fraud
3918,12/29/2023 15:45,Truck,FTG-920-TYU-210,C-103,Regular,Large,340,340,"12.84197701525119, 77.67547528176169",80,GA34MN0123,Not Fraud
3919,1/5/2023 7:10,Van,FTG-927-HGT-109,B-102,Express,Medium,130,130,"12.84197701525119, 77.67547528176169",62,GA45OP4567,Not Fraud
3920,1/22/2023 22:35,Sedan,FTG-934-RFV-098,A-101,Regular,Medium,120,120,"12.84197701525119, 77.67547528176169",89,GA56QR8901,Not Fraud
3921,2/10/2023 14:01,SUV,FTG-941-ZXC-989,B-102,Express,Large,150,150,"12.84197701525119, 77.67547528176169",45,GA67ST2345,Not Fraud
3922,2/25/2023 5:26,Bus ,FTG-948-JKL-876,C-103,Regular,Large,340,340,"12.84197701525119, 77.67547528176169",77,GA78UV6789,Not Fraud
3923,3/15/2023 20:51,Car,FTG-955-EDC-765,A-101,Express,Small,100,80,"12.84197701525119, 77.67547528176169",70,GA89WX0123,Fraud
3924,3/31/2023 12:16,Motorcycle,,D-106,Regular,Small,0,0,"12.84197701525119, 77.67547528176169",92,GA90YZ4567,Not Fraud
3925,4/19/2023 3:41,Truck,FTG-969-NBH-543,C-103,Express,Large,340,340,"12.84197701525119, 77.67547528176169",49,GA01AB8901,Not Fraud
3926,5/4/2023 19:06,Van,FTG-976-CDE-431,B-102,Regular,Medium,130,130,"12.84197701525119, 77.67547528176169",78,GA12BC3456,Not Fraud
3927,5/24/2023 10:32,Sedan,FTG-983-LKJ-321,A-101,Express,Medium,120,120,"12.84197701525119, 77.67547528176169",67,GA23DE6789,Not Fraud
3928,6/8/2023 1:57,SUV,FTG-990-RFD-210,B-102,Regular,Large,150,150,"12.84197701525119, 77.67547528176169",95,GA34FG0123,Not Fraud
3929,6/27/2023 17:22,Bus ,FTG-997-PLN-110,C-103,Express,Large,340,340,"12.84197701525119, 77.67547528176169",56,GA45HI4567,Not Fraud
3930,7/12/2023 8:47,Car,FTG-004-DEF-098,A-101,Regular,Small,100,100,"12.84197701525119, 77.67547528176169",83,GA56JK8901,Not Fraud
3931,7/31/2023 0:12,Motorcycle,,D-106,Regular,Small,0,0,"12.84197701525119, 77.67547528176169",68,GA67LM2345,Not Fraud
3932,8/15/2023 15:37,Truck,FTG-018-UYT-876,C-103,Regular,Large,340,150,"12.84197701525119, 77.67547528176169",96,GA78NO6789,Fraud
3933,9/3/2023 7:03,Van,FTG-025-VBN-765,B-102,Express,Medium,130,130,"12.84197701525119, 77.67547528176169",47,GA89PQ0123,Not Fraud
3934,9/18/2023 22:28,Sedan,FTG-032-IXC-654,A-101,Regular,Medium,120,100,"12.84197701525119, 77.67547528176169",82,GA90RS4567,Fraud
3935,10/8/2023 13:53,SUV,FTG-039-UTY-543,B-102,Express,Large,150,150,"12.84197701525119, 77.67547528176169",59,GA01TU8901,Not Fraud
3936,10/23/2023 5:18,Bus ,FTG-046-POI-432,C-103,Regular,Large,340,340,"12.84197701525119, 77.67547528176169",87,GA12VW3456,Not Fraud
3937,11/11/2023 20:43,Car,FTG-053-NBH-321,A-101,Express,Small,100,100,"12.84197701525119, 77.67547528176169",50,GA23XY6789,Not Fraud
3938,11/27/2023 12:08,Motorcycle,,D-106,Regular,Small,0,0,"12.84197701525119, 77.67547528176169",76,GA34ZB0123,Not Fraud
3939,12/16/2023 3:34,Truck,FTG-060-QAZ-217,C-103,Express,Large,340,340,"12.84197701525119, 77.67547528176169",65,GA45BC4567,Not Fraud
3940,12/31/2023 19:59,Van,FTG-054-KJH-102,B-102,Regular,Medium,130,130,"12.84197701525119, 77.67547528176169",90,GA56DE8901,Not Fraud
3941,1/7/2023 11:24,Sedan,FTG-044-MKH-099,A-101,Express,Medium,120,120,"12.84197701525119, 77.67547528176169",53,GA67FG2345,Not Fraud
3942,1/24/2023 2:49,SUV,FTG-040-POU-211,B-102,Regular,Large,150,150,"12.84197701525119, 77.67547528176169",79,GA78HI6789,Not Fraud
3943,2/8/2023 18:14,Bus ,FTG-040-POU-218,C-103,Express,Large,340,340,"12.84197701525119, 77.67547528176169",73,GA89JK0123,Not Fraud
3944,2/27/2023 9:39,Car,FTG-125-VBN-769,A-101,Regular,Small,100,100,"12.84197701525119, 77.67547528176169",97,GA90LM4567,Not Fraud
3945,3/14/2023 1:05,Motorcycle,,D-106,Regular,Small,0,0,"12.84197701525119, 77.67547528176169",44,GA01NO8901,Not Fraud
3946,3/29/2023 16:30,Truck,FTG-133-CED-102,C-103,Regular,Large,340,100,"12.84197701525119, 77.67547528176169",81,GA12PQ3456,Fraud
3947,4/17/2023 7:55,Van,FTG-112-LPO-203,B-102,Express,Medium,130,130,"12.84197701525119, 77.67547528176169",64,GA23RS6789,Not Fraud
3948,5/2/2023 23:20,Sedan,FTG-106-NJH-651,A-101,Regular,Medium,120,120,"12.84197701525119, 77.67547528176169",93,GA34TU0123,Not Fraud
3949,5/22/2023 14:45,SUV,FTG-109-NBH-542,B-102,Express,Large,150,150,"12.84197701525119, 77.67547528176169",57,GA45VW4567,Not Fraud
3950,6/6/2023 6:10,Bus ,FTG-107-CDE-432,C-103,Regular,Large,340,340,"12.84197701525119, 77.67547528176169",86,GA56XY8901,Not Fraud
3951,6/25/2023 21:36,Car,FTG-108-LKJ-321,A-101,Express,Small,100,80,"12.84197701525119, 77.67547528176169",71,GA67ZB2345,Fraud
3952,7/11/2023 13:01,Motorcycle,,D-106,Regular,Small,0,0,"12.84197701525119, 77.67547528176169",99,GA78BC6789,Not Fraud
3953,7/30/2023 4:26,Truck,FTG-107-PLN-109,C-103,Express,Large,340,340,"12.84197701525119, 77.67547528176169",46,GA89DE0123,Not Fraud
3954,8/14/2023 19:51,Van,FTG-111-QWE-987,B-102,Regular,Medium,130,130,"12.84197701525119, 77.67547528176169",82,GA90FG4567,Not Fraud
3955,9/2/2023 11:16,Sedan,FTG-118-UYT-872,A-101,Express,Medium,120,120,"12.84197701525119, 77.67547528176169",67,GA01HI8901,Not Fraud
3956,9/17/2023 2:41,SUV,FTG-125-VBN-765,B-102,Regular,Large,150,120,"12.84197701525119, 77.67547528176169",94,GA12JK3456,Fraud
3957,10/6/2023 18:07,Bus ,FTG-100-GHJ-008,C-103,Express,Large,340,340,"12.84197701525119, 77.67547528176169",52,GA23LM6789,Not Fraud
3958,10/21/2023 9:32,Car,FTG-100-GHJ-009,A-101,Regular,Small,100,100,"12.84197701525119, 77.67547528176169",88,GA34NO0123,Not Fraud
3959,11/9/2023 0:57,Motorcycle,,D-106,Regular,Small,0,0,"12.84197701525119, 77.67547528176169",63,GA45PQ4567,Not Fraud
3960,11/24/2023 16:22,Truck,FTG-100-GHJ-011,C-103,Regular,Large,340,340,"12.84197701525119, 77.67547528176169",91,GA56RS8901,Not Fraud
3961,12/13/2023 7:47,Van,FTG-100-GHJ-012,B-102,Express,Medium,130,100,"12.84197701525119, 77.67547528176169",55,GA67TU2345,Fraud
3962,12/28/2023 23:12,Sedan,FTG-102-GKL-253,A-101,Regular,Medium,120,120,"12.84197701525119, 77.67547528176169",81,GA78VW6789,Not Fraud
3963,1/15/2023 14:38,SUV,FTG-102-GKL-254,B-102,Express,Large,150,150,"12.84197701525119, 77.67547528176169",57,GA89XY0123,Not Fraud
3964,1/30/2023 6:03,Bus ,FTG-102-GKL-255,C-103,Regular,Large,340,340,"12.84197701525119, 77.67547528176169",84,GA90ZB4567,Not Fraud
3965,2/18/2023 21:28,Car,FTG-102-GKL-256,A-101,Express,Small,100,100,"12.84197701525119, 77.67547528176169",66,GA01BC8901,Not Fraud
3966,3/6/2023 12:53,Motorcycle,,D-106,Regular,Small,0,0,"12.84197701525119, 77.67547528176169",91,GA12DE3456,Not Fraud
3967,3/21/2023 4:18,Truck,FTG-102-GKL-258,C-103,Express,Large,340,340,"12.84197701525119, 77.67547528176169",49,GA23FG6789,Not Fraud
3968,4/9/2023 19:43,Van,FTG-102-GKL-259,B-102,Regular,Medium,130,100,"12.84197701525119, 77.67547528176169",77,GA34HI0123,Fraud
3969,4/25/2023 11:09,Sedan,FTG-102-GKL-260,A-101,Express,Medium,120,100,"12.84197701525119, 77.67547528176169",59,GA45JK4567,Fraud
3970,5/14/2023 2:34,SUV,FTG-938-AWX-923,B-102,Regular,Large,150,150,"12.84197701525119, 77.67547528176169",88,GA56LM8901,Not Fraud
3971,5/29/2023 17:59,Bus ,FTG-938-AWX-924,C-103,Express,Large,340,150,"12.84197701525119, 77.67547528176169",68,GA67NO2345,Fraud
3972,6/17/2023 9:24,Car,FTG-938-AWX-925,A-101,Regular,Small,100,100,"12.84197701525119, 77.67547528176169",93,GA78PQ6789,Not Fraud
3973,7/2/2023 0:49,Motorcycle,,D-106,Regular,Small,0,0,"12.84197701525119, 77.67547528176169",72,GA89RS0123,Not Fraud
3974,7/21/2023 16:14,Truck,FTG-938-AWX-927,C-103,Regular,Large,340,120,"12.84197701525119, 77.67547528176169",90,GA90TU4567,Fraud
3975,8/5/2023 7:40,Van,FTG-938-AWX-928,B-102,Express,Medium,130,130,"12.84197701525119, 77.67547528176169",53,GA01VW8901,Not Fraud
3976,8/24/2023 23:05,Sedan,FTG-938-AWX-929,A-101,Regular,Medium,120,100,"12.84197701525119, 77.67547528176169",80,GA12XY3456,Fraud
3977,9/9/2023 14:30,SUV,FTG-938-AWX-930,B-102,Express,Large,150,150,"12.84197701525119, 77.67547528176169",67,GA23ZB6789,Not Fraud
3978,9/28/2023 5:55,Bus ,FTG-938-AWX-931,C-103,Regular,Large,340,340,"12.84197701525119, 77.67547528176169",96,GA34BC0123,Not Fraud
3979,10/13/2023 21:20,Car,FTG-456-YUI-968,A-101,Express,Small,100,80,"12.84197701525119, 77.67547528176169",45,GA45DE4567,Fraud
3980,11/1/2023 12:45,Motorcycle,,D-106,Regular,Small,0,0,"12.84197701525119, 77.67547528176169",79,GA56FG8901,Not Fraud
3981,11/16/2023 4:11,Truck,FTG-456-YUI-970,C-103,Express,Large,340,340,"12.84197701525119, 77.67547528176169",62,GA67HI1234,Not Fraud
3982,12/5/2023 19:36,Van,FTG-456-YUI-971,B-102,Regular,Medium,130,100,"12.84197701525119, 77.67547528176169",86,GA78JK5678,Fraud
3983,12/21/2023 11:01,Sedan,FTG-456-YUI-920,A-101,Express,Medium,120,120,"12.84197701525119, 77.67547528176169",50,GA89LM9012,Not Fraud
3984,1/7/2023 2:26,SUV,FTG-456-YUI-973,B-102,Regular,Large,150,150,"12.84197701525119, 77.67547528176169",75,GA90NO3456,Not Fraud
3985,1/24/2023 17:51,Bus ,FTG-456-YUI-974,C-103,Express,Large,340,340,"12.84197701525119, 77.67547528176169",70,GA01PQ6789,Not Fraud
3986,2/8/2023 9:16,Car,FTG-456-YUI-975,A-101,Regular,Small,100,100,"12.84197701525119, 77.67547528176169",93,MH01AB2345,Not Fraud
3987,2/27/2023 0:42,Motorcycle,,D-106,Regular,Small,0,0,"12.84197701525119, 77.67547528176169",58,KA23KL5678,Not Fraud
3988,3/16/2023 16:07,Truck,FTG-273-UIP-124,C-103,Regular,Large,340,150,"12.84197701525119, 77.67547528176169",84,KA45MN1234,Fraud
3989,3/31/2023 7:32,Van,FTG-273-UIP-125,B-102,Express,Medium,130,130,"12.84197701525119, 77.67547528176169",69,KA67OP5678,Not Fraud
3990,4/19/2023 22:57,Sedan,FTG-273-UQP-128,A-101,Regular,Medium,120,120,"12.84197701525119, 77.67547528176169",97,KA89QR1234,Not Fraud
3991,5/5/2023 14:22,SUV,FTG-273-UIP-127,B-102,Express,Large,150,150,"12.84197701525119, 77.67547528176169",47,KA12ST5678,Not Fraud
3992,5/24/2023 5:47,Bus ,FTG-273-UIP-128,C-103,Regular,Large,340,340,"12.84197701525119, 77.67547528176169",82,KA34UV1234,Not Fraud
3993,6/8/2023 21:13,Car,FTG-273-UIP-129,A-101,Express,Small,100,100,"12.84197701525119, 77.67547528176169",61,KA56WX5678,Not Fraud
3994,6/28/2023 12:38,Motorcycle,,D-106,Regular,Small,0,0,"12.84197701525119, 77.67547528176169",89,MH23CD4567,Not Fraud
3995,7/13/2023 4:03,Truck,FTG-273-UIP-131,C-103,Express,Large,340,340,"12.84197701525119, 77.67547528176169",54,MH45EF6789,Not Fraud
3996,8/1/2023 19:28,Van,FTG-273-UIP-132,B-102,Regular,Medium,130,130,"12.84197701525119, 77.67547528176169",78,KA12UV3456,Not Fraud
3997,8/16/2023 10:53,Sedan,FTG-780-ERT-132,A-101,Express,Medium,120,120,"12.84197701525119, 77.67547528176169",65,KA23WX6789,Not Fraud
3998,9/4/2023 2:18,SUV,FTG-900-UTY-145,B-102,Regular,Large,150,100,"12.84197701525119, 77.67547528176169",92,KA34YZ0123,Fraud
3999,9/19/2023 17:44,Bus ,FTG-456-ETR-185,C-103,Express,Large,340,100,"12.84197701525119, 77.67547528176169",51,KA45AB4567,Fraud
4000,10/8/2023 9:09,Car,FTG-678-AGH-458,A-101,Regular,Small,100,100,"12.84197701525119, 77.67547528176169",76,KA56CD8901,Not Fraud
4001,10/23/2023 0:34,Motorcycle,,D-106,Regular,Small,0,0,"12.936687032945434, 77.53113977439017",60,KA67EF2345,Not Fraud
4002,11/11/2023 16:59,Truck,FTG-137-ABC-988,C-103,Regular,Large,300,100,"12.936687032945434, 77.53113977439017",65,KA78GH6789,Fraud
4003,11/26/2023 8:24,Van,FTG-137-ABC-989,B-102,Express,Medium,120,120,"12.936687032945434, 77.53113977439017",70,KA89IJ0123,Not Fraud
4004,12/15/2023 23:49,Sedan,FTG-137-ABC-967,A-101,Regular,Medium,110,110,"12.936687032945434, 77.53113977439017",75,KA90KL4567,Not Fraud
4005,12/31/2023 15:15,SUV,FTG-137-ABC-991,B-102,Express,Large,140,140,"12.936687032945434, 77.53113977439017",78,KA01MN8901,Not Fraud
4006,1/7/2023 6:40,Bus ,FTG-137-ABC-921,C-103,Regular,Large,300,300,"12.936687032945434, 77.53113977439017",63,KA12OP3456,Not Fraud
4007,1/24/2023 22:05,Car,FTG-137-ABC-993,A-101,Express,Small,70,70,"12.936687032945434, 77.53113977439017",67,KA23QR6789,Not Fraud
4008,2/9/2023 13:30,Motorcycle,,D-106,Regular,Small,0,0,"12.936687032945434, 77.53113977439017",72,KA34ST0123,Not Fraud
4009,2/28/2023 4:55,Truck,FTG-137-ABC-995,C-103,Express,Large,300,70,"12.936687032945434, 77.53113977439017",58,KA45UV4567,Fraud
4010,3/15/2023 20:20,Van,FTG-137-ABC-996,B-102,Regular,Medium,120,120,"12.936687032945434, 77.53113977439017",80,KA56WX8901,Not Fraud
4011,4/4/2023 11:46,Sedan,FTG-561-POU-997,A-101,Express,Medium,110,110,"12.936687032945434, 77.53113977439017",73,KA67YZ2345,Not Fraud
4012,4/19/2023 3:11,SUV,FTG-001-ABC-123,B-102,Regular,Large,140,140,"12.936687032945434, 77.53113977439017",68,KA78AB6789,Not Fraud
4013,5/8/2023 18:36,Bus ,FTG-002-XYZ-456,C-103,Express,Large,300,300,"12.936687032945434, 77.53113977439017",65,KA89CD0123,Not Fraud
4014,5/23/2023 10:01,Car,FTG-003-PQR-780,A-101,Regular,Small,70,70,"12.936687032945434, 77.53113977439017",75,KA90EF4567,Not Fraud
4015,6/11/2023 1:26,Motorcycle,,D-106,Regular,Small,0,0,"12.936687032945434, 77.53113977439017",82,KA01GH8901,Not Fraud
4016,6/26/2023 16:51,Truck,FTG-005-DEF-654,C-103,Regular,Large,300,300,"12.936687032945434, 77.53113977439017",58,KA12IJ3456,Not Fraud
4017,7/15/2023 8:17,Van,FTG-006-GHI-981,B-102,Express,Medium,120,120,"12.936687032945434, 77.53113977439017",70,KA23KL6789,Not Fraud
4018,7/30/2023 23:42,Sedan,FTG-007-JKL-210,A-101,Regular,Medium,110,110,"12.936687032945434, 77.53113977439017",78,KA34MN0123,Not Fraud
4019,8/18/2023 15:07,SUV,FTG-008-UVW-543,B-102,Express,Large,140,70,"12.936687032945434, 77.53113977439017",65,KA45OP4567,Fraud
4020,9/2/2023 6:32,Bus ,FTG-009-RST-876,C-103,Regular,Large,300,300,"12.936687032945434, 77.53113977439017",70,KA56QR8901,Not Fraud
4021,9/21/2023 21:57,Car,FTG-010-MNO-098,A-101,Express,Small,70,70,"12.936687032945434, 77.53113977439017",62,KA67ST2345,Not Fraud
4022,10/7/2023 13:22,Motorcycle,,D-106,Regular,Small,0,0,"12.936687032945434, 77.53113977439017",80,KA78UV6789,Not Fraud
4023,10/26/2023 4:48,Truck,FTG-012-ZXC-432,C-103,Express,Large,300,300,"12.936687032945434, 77.53113977439017",55,KA89WX0123,Not Fraud
4024,11/10/2023 20:13,Van,FTG-013-POI-109,B-102,Regular,Medium,120,120,"12.936687032945434, 77.53113977439017",68,KA90YZ4567,Not Fraud
4025,11/29/2023 11:38,Sedan,FTG-014-KJH-876,A-101,Express,Medium,110,110,"12.936687032945434, 77.53113977439017",72,KA01AB8901,Not Fraud
4026,12/14/2023 3:03,SUV,FTG-015-DCV-543,B-102,Regular,Large,140,90,"12.936687032945434, 77.53113977439017",75,KA12BC3456,Fraud
4027,1/2/2023 18:28,Bus ,FTG-016-NBH-210,C-103,Express,Large,300,300,"12.936687032945434, 77.53113977439017",82,KA23DE6789,Not Fraud
4028,1/18/2023 9:53,Car,FTG-017-LKI-987,A-101,Regular,Small,70,70,"12.936687032945434, 77.53113977439017",88,KA34FG0123,Not Fraud
4029,2/6/2023 1:19,Motorcycle,,D-106,Regular,Small,0,0,"12.936687032945434, 77.53113977439017",68,KA45HI4567,Not Fraud
4030,2/21/2023 16:44,Truck,FTG-019-FRD-321,C-103,Regular,Large,300,300,"12.936687032945434, 77.53113977439017",77,KA56JK8901,Not Fraud
4031,3/11/2023 8:09,Van,FTG-020-TYU-098,B-102,Express,Medium,120,120,"12.936687032945434, 77.53113977439017",62,KA67LM2345,Not Fraud
4032,3/26/2023 23:34,Sedan,FTG-021-BVC-765,A-101,Regular,Medium,110,70,"12.936687032945434, 77.53113977439017",65,KA78NO6789,Fraud
4033,4/14/2023 15:00,SUV,FTG-022-XSW-432,B-102,Express,Large,140,140,"12.936687032945434, 77.53113977439017",74,KA89PQ0123,Not Fraud
4034,4/29/2023 6:25,Bus ,FTG-023-NMK-109,C-103,Regular,Large,300,60,"12.936687032945434, 77.53113977439017",79,KA90RS4567,Fraud
4035,5/18/2023 21:51,Car,FTG-024-CDE-876,A-101,Express,Small,70,70,"12.936687032945434, 77.53113977439017",55,KA01TU8901,Not Fraud
4036,6/3/2023 13:16,Motorcycle,,D-106,Regular,Small,0,0,"12.936687032945434, 77.53113977439017",72,KA12VW3456,Not Fraud
4037,6/22/2023 4:41,Truck,FTG-026-PLM-210,C-103,Express,Large,300,300,"12.936687032945434, 77.53113977439017",68,KA23XY6789,Not Fraud
4038,7/7/2023 20:06,Van,FTG-027-HGT-987,B-102,Regular,Medium,120,120,"12.936687032945434, 77.53113977439017",75,KA34ZB0123,Not Fraud
4039,7/27/2023 11:31,Sedan,FTG-028-WSX-654,A-101,Express,Medium,110,90,"12.936687032945434, 77.53113977439017",60,KA45BC4567,Fraud
4040,8/11/2023 2:56,SUV,FTG-029-QAZ-321,B-102,Regular,Large,140,140,"12.936687032945434, 77.53113977439017",68,KA56DE8901,Not Fraud
4041,8/30/2023 18:22,Bus ,FTG-030-LPO-098,C-103,Express,Large,300,300,"12.936687032945434, 77.53113977439017",72,KA67FG2345,Not Fraud
4042,9/14/2023 9:47,Car,FTG-031-ZAS-765,A-101,Regular,Small,70,70,"12.936687032945434, 77.53113977439017",78,KA78HI6789,Not Fraud
4043,10/3/2023 1:12,Motorcycle,,D-106,Regular,Small,0,0,"12.936687032945434, 77.53113977439017",63,KA89JK0123,Not Fraud
4044,10/18/2023 16:37,Truck,FTG-033-JOP-109,C-103,Regular,Large,300,300,"12.936687032945434, 77.53113977439017",70,KA90LM4567,Not Fraud
4045,11/6/2023 8:02,Van,FTG-034-RFV-876,B-102,Express,Medium,120,120,"12.936687032945434, 77.53113977439017",65,KA01NO8901,Not Fraud
4046,11/21/2023 23:27,Sedan,FTG-035-EDC-543,A-101,Regular,Medium,110,110,"12.936687032945434, 77.53113977439017",80,KA12PQ3456,Not Fraud
4047,12/11/2023 14:53,SUV,FTG-036-OKM-210,B-102,Express,Large,140,140,"12.936687032945434, 77.53113977439017",72,KA23RS6789,Not Fraud
4048,12/26/2023 6:18,Bus ,FTG-037-NJI-987,C-103,Regular,Large,300,300,"12.936687032945434, 77.53113977439017",68,KA34TU0123,Not Fraud
4049,1/2/2023 21:43,Car,FTG-038-GKJ-654,A-101,Express,Small,70,70,"12.936687032945434, 77.53113977439017",75,KA45VW4567,Not Fraud
4050,1/20/2023 13:08,Motorcycle,,D-106,Regular,Small,0,0,"12.936687032945434, 77.53113977439017",58,KA56XY8901,Not Fraud
4051,2/4/2023 4:33,Truck,FTG-650-HGT-210,C-103,Express,Large,300,300,"12.936687032945434, 77.53113977439017",65,KA67ZB2345,Not Fraud
4052,2/23/2023 20:58,Van,FTG-101-QWE-987,B-102,Regular,Medium,120,110,"12.936687032945434, 77.53113977439017",70,KA78BC6789,Fraud
