,pokedex_nr,en_name,type_1,type_2,link,type_list,de_name,type_1_german,type_2_german,type_list_ger,fr_name,jp_name,kor_name,chi_name
796,797,Celesteela,Steel,Flying,https://www.pokewiki.de/Kaguron,"['Steel', 'Flying']",Kaguron,Stahl,Flug,"['Stahl', 'Flug']",Bamboiselle,テッカグヤ(Tekkaguya),철화구야(Cheolhwaguya),鐵火輝夜 / 铁火辉夜(Tiěhuǒhuīyè)
797,798,Kartana,Grass,Steel,https://www.pokewiki.de/Katagami,"['Grass', 'Steel']",Katagami,Pflanze,Stahl,"['Pflanze', 'Stahl']",Katagami,カミツルギ(Kamiturugi),종이신도(Jong-isindo),紙禦劍 / 纸御剑(Zhǐyùjiàn)
798,799,Guzzlord,Dark,Dragon,https://www.pokewiki.de/Schlingking,"['Dark', 'Dragon']",Schlingking,Unlicht,Drache,"['Unlicht', 'Drache']",Engloutyran,アクジキング(Akuziking),악식킹(Aksikking),惡食大王 / 恶食大王(Èshídàwáng)
799,800,Necrozma,Psychic,,https://www.pokewiki.de/Necrozma,['Psychic'],Necrozma,Psycho,,['Psycho'],Necrozma,ネクロズマ(Necrozma),네크로즈마(Necrozma),奈克洛茲瑪 / 奈克洛兹玛(Nàikèluòzīmǎ)
800,801,Magearna,Steel,Fairy,https://www.pokewiki.de/Magearna,"['Steel', 'Fairy']",Magearna,Stahl,Fee,"['Stahl', 'Fee']",Magearna,マギアナ(Magearna),마기아나(Magearna),瑪機雅娜 / 玛机雅娜(Mǎjīyǎnà)
801,802,Marshadow,Fight,Ghost,https://www.pokewiki.de/Marshadow,"['Fight', 'Ghost']",Marshadow,Kampf,Geist,"['Kampf', 'Geist']",Marshadow,マーシャドー(Marshadow),마샤도(Marshadow),瑪夏多 / 玛夏多(Mǎxiàduō)
802,803,Poipole,Poison,,https://www.pokewiki.de/Venicro,['Poison'],Venicro,Gift,,['Gift'],Vémini,ベベノム(Bevenom),베베놈(Bebenom),毒貝比 / 毒贝比(Dúbèibǐ)
803,804,Naganadel,Poison,Dragon,https://www.pokewiki.de/Agoyon,"['Poison', 'Dragon']",Agoyon,Gift,Drache,"['Gift', 'Drache']",Mandrillon,アーゴヨン(Agoyon),아고용(Agoyong),四顎針龍 / 四颚针龙(Sì'èzhēnlóng)
804,805,Stakataka,Rock,Steel,https://www.pokewiki.de/Muramura,"['Rock', 'Steel']",Muramura,Gestein,Stahl,"['Gestein', 'Stahl']",Ama-Ama,ツンデツンデ(Tundetunde),차곡차곡(Chagogchagog),壘磊石 / 垒磊石(Lěilěishí)
805,806,Blacephalon,Fire,Ghost,https://www.pokewiki.de/Kopplosio,"['Fire', 'Ghost']",Kopplosio,Feuer,Geist,"['Feuer', 'Geist']",Pierroteknik,ズガドーン(Zugadoon),두파팡(Dupapang),砰頭小丑 / 砰头小丑(Pēngtóuxiǎochǒu)
806,807,Zeraora,Electric,,https://www.pokewiki.de/Zeraora,['Electric'],Zeraora,Elektro,,['Elektro'],Zeraora,ゼラオラ(Zeraora),제라오라(Jeraora),捷拉奧拉 / 捷拉奥拉(Jiélā'àolā)
807,808,Meltan,Steel,,https://www.pokewiki.de/Meltan,['Steel'],Meltan,Stahl,,['Stahl'],Meltan,メルタン(Meltan),멜탄(Meltan),美錄坦 / 美录坦(Měilùtǎn)
808,809,Melmetal,Steel,,https://www.pokewiki.de/Melmetal,['Steel'],Melmetal,Stahl,,['Stahl'],Melmetal,メルメタル(Melmetal),멜메탈(Melmetal),美錄梅塔 / 美录梅塔(Měilùméitǎ)
809,810,Grookey,Grass,,https://www.pokewiki.de/Chimpep,['Grass'],Chimpep,Pflanze,,['Pflanze'],Ouistempo,サルノリ(Sarunori),흥나숭(Heungnasung),敲音猴 / 敲音猴(Qiāoyīnhóu)
810,811,Thwackey,Grass,,https://www.pokewiki.de/Chimstix,['Grass'],Chimstix,Pflanze,,['Pflanze'],Badabouin,バチンキー(Bachinkey),채키몽(Chaekimong),啪咚猴 / 啪咚猴(Pādōnghóu)
811,812,Rillaboom,Grass,,https://www.pokewiki.de/Gortrom,['Grass'],Gortrom,Pflanze,,['Pflanze'],Gorythmic,ゴリランダー(Gorirander),고릴타(Golilta),轟擂金剛猩 / 轰擂金刚猩(Hōnglèijīngāngxīng)
812,813,Scorbunny,Fire,,https://www.pokewiki.de/Hopplo,['Fire'],Hopplo,Feuer,,['Feuer'],Flambino,ヒバニー(Hibanny),염버니(Yeombeoni),炎兔兒 / 炎兔儿(Yántù'ér)
813,814,Raboot,Fire,,https://www.pokewiki.de/Kickerlo,['Fire'],Kickerlo,Feuer,,['Feuer'],Lapyro,ラビフット(Rabbifuto),래비풋(Raebipus),騰蹴小將 / 腾蹴小将(Téngcùxiǎojiàng)
814,815,Cinderace,Fire,,https://www.pokewiki.de/Liberlo,['Fire'],Liberlo,Feuer,,['Feuer'],Pyrobut,エースバーン(Aceburn),에이스번(Eiseubeon),閃焰王牌 / 闪焰王牌(Shǎnyànwángpái)
815,816,Sobble,Water,,https://www.pokewiki.de/Memmeon,['Water'],Memmeon,Wasser,,['Wasser'],Larméléon,メッソン(Messon),울머기(Ulmeogi),淚眼蜥 / 泪眼蜥(Lèiyǎnxī)
816,817,Drizzile,Water,,https://www.pokewiki.de/Phlegleon,['Water'],Phlegleon,Wasser,,['Wasser'],Arrozard,ジメレオン(Jimereon),누겔레온(Nugelle-on),變澀蜥 / 变涩蜥(Biànsèxī)
817,818,Inteleon,Water,,https://www.pokewiki.de/Intelleon,['Water'],Intelleon,Wasser,,['Wasser'],Lézargus,インテレオン(Intereon),인텔리레온(Intellile-on),千面避役 / 千面避役(Qiānmiànbìyì)
818,819,Skwovet,Normal,,https://www.pokewiki.de/Raffel,['Normal'],Raffel,Normal,,['Normal'],Rongourmand,ホシガリス(Hoshigarisu),탐리스(Tamliseu),貪心栗鼠 / 贪心栗鼠(Tānxīnlìshǔ)
819,820,Greedent,Normal,,https://www.pokewiki.de/Schlaraffel,['Normal'],Schlaraffel,Normal,,['Normal'],Rongrigou,ヨクバリス(Yokubarisu),요씽리스(Yossingliseu),藏飽栗鼠 / 藏饱栗鼠(Cángbǎolìshǔ)
820,821,Rookidee,Flying,,https://www.pokewiki.de/Meikro,['Flying'],Meikro,Flug,,['Flug'],Minisange,ココガラ(Kokogara),파라꼬(Palakko),稚山雀 / 稚山雀(Zhìshānquè)
821,822,Corvisquire,Flying,,https://www.pokewiki.de/Kranoviz,['Flying'],Kranoviz,Flug,,['Flug'],Bleuseille,アオガラス(Aogarasu),파크로우(Pakeulou),藍鴉 / 蓝鸦(Lányā)
822,823,Corviknight,Flying,Steel,https://www.pokewiki.de/Krarmor,"['Flying', 'Steel']",Krarmor,Flug,Stahl,"['Flug', 'Stahl']",Corvaillus,アーマーガア(Armorga),아머까오(Ameokkao),鋼鎧鴉 / 钢铠鸦(Gāngkǎiyā)
823,824,Blipbug,Bug,,https://www.pokewiki.de/Sensect,['Bug'],Sensect,Käfer,,['Käfer'],Larvadar,サッチムシ(Sacchimushi),두루지벌레(Dulujibeolle),索偵蟲 / 索侦虫(Suǒzhēnchóng)
824,825,Dottler,Bug,Psychic,https://www.pokewiki.de/Keradar,"['Bug', 'Psychic']",Keradar,Käfer,Psycho,"['Käfer', 'Psycho']",Coléodôme,レドームシ(Redomushi),레돔벌레(Ledombeolle),天罩蟲 / 天罩虫(Tiānzhàochóng)
825,826,Orbeetle,Bug,Psychic,https://www.pokewiki.de/Maritellit,"['Bug', 'Psychic']",Maritellit,Käfer,Psycho,"['Käfer', 'Psycho']",Astronelle,イオルブ(Eolb),이올브(Iolbeu),以歐路普 / 以欧路普(Yǐ'ōulùpǔ)
826,827,Nickit,Dark,,https://www.pokewiki.de/Kleptifux,['Dark'],Kleptifux,Unlicht,,['Unlicht'],Goupilou,クスネ(Kusune),훔처우(Humcheou),偷兒狐 / 狡小狐(Tōu'érhú / Jiǎoxiǎohú)
827,828,Thievul,Dark,,https://www.pokewiki.de/Gaunux,['Dark'],Gaunux,Unlicht,,['Unlicht'],Roublenard,フォクスライ(Foxly),폭슬라이(Pogseullai),狐大盜 / 猾大狐(Húdàdào / Huádàhú)
828,829,Gossifleur,Grass,,https://www.pokewiki.de/Cottini,['Grass'],Cottini,Pflanze,,['Pflanze'],Tournicoton,ヒメンカ(Himenka),꼬모카(Kkomoka),幼棉棉 / 幼棉棉(Yòumiánmián)
829,830,Eldegoss,Grass,,https://www.pokewiki.de/Cottomi,['Grass'],Cottomi,Pflanze,,['Pflanze'],Blancoton,ワタシラガ(Watashiraga),백솜모카(Baegsommoka),白蓬蓬 / 白蓬蓬(Báipéngpéng)
830,831,Wooloo,Normal,,https://www.pokewiki.de/Wolly,['Normal'],Wolly,Normal,,['Normal'],Moumouton,ウールー(Wooluu),우르(Uleu),毛辮羊 / 毛辫羊(Máobiànyáng)
831,832,Dubwool,Normal,,https://www.pokewiki.de/Zwollock,['Normal'],Zwollock,Normal,,['Normal'],Moumouflon,バイウールー(Baiwooluu),배우르(Baeuleu),毛毛角羊 / 毛毛角羊(Máomáojiǎoyáng)
832,833,Chewtle,Water,,https://www.pokewiki.de/Kamehaps,['Water'],Kamehaps,Wasser,,['Wasser'],Khélocrok,カムカメ(Kamukame),깨물부기(Kkaemulbugi),咬咬龜 / 咬咬龟(Yǎoyǎoguī)
833,834,Drednaw,Water,Rock,https://www.pokewiki.de/Kamalm,"['Water', 'Rock']",Kamalm,Wasser,Gestein,"['Wasser', 'Gestein']",Torgamord,カジリガメ(Kajirigame),갈가부기(Galgabugi),暴噬龜 / 暴噬龟(Bàoshìguī)
834,835,Yamper,Electric,,https://www.pokewiki.de/Voldi,['Electric'],Voldi,Elektro,,['Elektro'],Voltoutou,ワンパチ(Wanpachi),멍파치(Meongpachi),來電汪 / 来电汪(Láidiànwāng)
835,836,Boltund,Electric,,https://www.pokewiki.de/Bellektro,['Electric'],Bellektro,Elektro,,['Elektro'],Fulgudog,パルスワン(Pulsewan),펄스멍(Peolseumeong),逐電犬 / 逐电犬(Zhúdiànquǎn)
836,837,Rolycoly,Rock,,https://www.pokewiki.de/Klonkett,['Rock'],Klonkett,Gestein,,['Gestein'],Charbi,タンドン(Tandon),탄동(Tandong),小炭仔 / 小炭仔(Xiǎotànzǐ)
837,838,Carkol,Rock,Fire,https://www.pokewiki.de/Wagong,"['Rock', 'Fire']",Wagong,Gestein,Feuer,"['Gestein', 'Feuer']",Wagomine,トロッゴン(Toroggon),탄차곤(Tanchagon),大炭車 / 大炭车(Dàtànchē)
838,839,Coalossal,Rock,Fire,https://www.pokewiki.de/Montecarbo,"['Rock', 'Fire']",Montecarbo,Gestein,Feuer,"['Gestein', 'Feuer']",Monthracite,セキタンザン(Sekitanzan),석탄산(Seogtansan),巨炭山 / 巨炭山(Jùtànshān)
839,840,Applin,Grass,Dragon,https://www.pokewiki.de/Knapfel,"['Grass', 'Dragon']",Knapfel,Pflanze,Drache,"['Pflanze', 'Drache']",Verpom,カジッチュ(Kajicchu),과사삭벌레(Gwasasagbeolle),啃果蟲 / 啃果虫(Kěnguǒchóng)
840,841,Flapple,Grass,Dragon,https://www.pokewiki.de/Drapfel,"['Grass', 'Dragon']",Drapfel,Pflanze,Drache,"['Pflanze', 'Drache']",Pomdrapi,アップリュー(Appryu),애프룡(Aepeulyong),蘋裹龍 / 苹裹龙(Píngguǒlóng)
841,842,Appletun,Grass,Dragon,https://www.pokewiki.de/Schlapfel,"['Grass', 'Dragon']",Schlapfel,Pflanze,Drache,"['Pflanze', 'Drache']",Dratatin,タルップル(Tarupple),단지래플(Danjiraepeul),豐蜜龍 / 丰蜜龙(Fēngmìlóng)
842,843,Silicobra,Ground,,https://www.pokewiki.de/Salanga,['Ground'],Salanga,Boden,,['Boden'],Dunaja,スナヘビ(Sunahebi),모래뱀(Molaebaem),沙包蛇 / 沙包蛇(Shābāoshé)
843,844,Sandaconda,Ground,,https://www.pokewiki.de/Sanaconda,['Ground'],Sanaconda,Boden,,['Boden'],Dunaconda,サダイジャ(Sadaija),사다이사(Sadaisa),沙螺蟒 / 沙螺蟒(Shāluómǎng)
844,845,Cramorant,Flying,Water,https://www.pokewiki.de/Urgl,"['Flying', 'Water']",Urgl,Flug,Wasser,"['Flug', 'Wasser']",Nigosier,ウッウ(Uu),윽우지(Euguji),古月鳥 / 古月鸟(Gǔyuèniǎo)
845,846,Arrokuda,Water,,https://www.pokewiki.de/Pikuda,['Water'],Pikuda,Wasser,,['Wasser'],Embrochet,サシカマス(Sasikamasu),찌로꼬치(Jjilokkochi),刺梭魚 / 刺梭鱼(Cìsuōyú)
846,847,Barraskewda,Water,,https://www.pokewiki.de/Barrakiefa,['Water'],Barrakiefa,Wasser,,['Wasser'],Hastacuda,カマスジョー(Kamasujaw),꼬치조(Kkochijo),戽斗尖梭 / 戽斗尖梭(Hùdǒujiānsuō)
847,848,Toxel,Electric,Poison,https://www.pokewiki.de/Toxel,"['Electric', 'Poison']",Toxel,Elektro,Gift,"['Elektro', 'Gift']",Toxizap,エレズン(Eleson),일레즌(Illejeun),毒電嬰 / 电音婴(Dúdiànyīng / Diànyīnyīng)
848,849,Toxtricity,Electric,Poison,https://www.pokewiki.de/Riffex,"['Electric', 'Poison']",Riffex,Elektro,Gift,"['Elektro', 'Gift']",Salarsen,ストリンダー(Strinder),스트린더(Seuteulindeo),顫弦蠑螈 / 颤弦蝾螈(Chànxiánróngyuán)
849,850,Sizzlipede,Fire,Bug,https://www.pokewiki.de/Thermopod,"['Fire', 'Bug']",Thermopod,Feuer,Käfer,"['Feuer', 'Käfer']",Grillepattes,ヤクデ(Yakude),태우지네(Taeujine),燒火蚣 / 烧火蚣(Shāohuǒgōng)
850,851,Centiskorch,Fire,Bug,https://www.pokewiki.de/Infernopod,"['Fire', 'Bug']",Infernopod,Feuer,Käfer,"['Feuer', 'Käfer']",Scolocendre,マルヤクデ(Maruyakude),다태우지네(Dataeujine),焚焰蚣 / 焚焰蚣(Fényàngōng)
851,852,Clobbopus,Fight,,https://www.pokewiki.de/Klopptopus,['Fight'],Klopptopus,Kampf,,['Kampf'],Poulpaf,タタッコ(Tatakko),때때무노(Ttaettaemuno),拳拳蛸 / 拳拳蛸(Quánquánxiāo)
852,853,Grapploct,Fight,,https://www.pokewiki.de/Kaocto,['Fight'],Kaocto,Kampf,,['Kampf'],Krakos,オトスパス(Otosupus),케오퍼스(Ke'opeoseu),八爪武師 / 八爪武师(Bāzhuǎwǔshī)
853,854,Sinistea,Ghost,,https://www.pokewiki.de/Fatalitee,['Ghost'],Fatalitee,Geist,,['Geist'],Théffroi,ヤバチャ(Yabacha),데인차(Deincha),來悲茶 / 来悲茶(Láibēichá)
854,855,Polteageist,Ghost,,https://www.pokewiki.de/Mortipot,['Ghost'],Mortipot,Geist,,['Geist'],Polthégeist,ポットデス(Potdeath),포트데스(Poteudeseu),怖思壺 / 怖思壶(Bùsīhú)
855,856,Hatenna,Psychic,,https://www.pokewiki.de/Brimova,['Psychic'],Brimova,Psycho,,['Psycho'],Bibichut,ミブリム(Mibrim),몸지브림(Momjibeulim),迷布莉姆 / 迷布莉姆(Míbùlìmǔ)
856,857,Hattrem,Psychic,,https://www.pokewiki.de/Brimano,['Psychic'],Brimano,Psycho,,['Psycho'],Chapotus,テブリム(Tebrim),손지브림(Sonjibeulim),提布莉姆 / 提布莉姆(Tíbùlìmǔ)
857,858,Hatterene,Psychic,Fairy,https://www.pokewiki.de/Silembrim,"['Psychic', 'Fairy']",Silembrim,Psycho,Fee,"['Psycho', 'Fee']",Sorcilence,ブリムオン(Brimuon),브리무음(Beulimueum),布莉姆溫 / 布莉姆温(Bùlìmǔwēn)
858,859,Impidimp,Dark,Fairy,https://www.pokewiki.de/B%C3%A4hmon,"['Dark', 'Fairy']",Bähmon,Unlicht,Fee,"['Unlicht', 'Fee']",Grimalin,ベロバー(Beroba),메롱꿍(Melongkkung),搗蛋小妖 / 捣蛋小妖(Dǎodànxiǎoyāo)
859,860,Morgrem,Dark,Fairy,https://www.pokewiki.de/Pelzebub,"['Dark', 'Fairy']",Pelzebub,Unlicht,Fee,"['Unlicht', 'Fee']",Fourbelin,ギモー(Gimoh),쏘겨모(Ssogyeomo),詐唬魔 / 诈唬魔(Zhàhǔmó)
860,861,Grimmsnarl,Dark,Fairy,https://www.pokewiki.de/Olangaar,"['Dark', 'Fairy']",Olangaar,Unlicht,Fee,"['Unlicht', 'Fee']",Angoliath,オーロンゲ(Ohlonge),오롱털(Olongteol),長毛巨魔 / 长毛巨魔(Chángmáojùmó)
861,862,Obstagoon,Dark,Normal,https://www.pokewiki.de/Barrikadax,"['Dark', 'Normal']",Barrikadax,Unlicht,Normal,"['Unlicht', 'Normal']",Ixon,タチフサグマ(Tachifusaguma),가로막구리(Galomagguli),堵攔熊 / 堵拦熊(Dǔlánxióng)
862,863,Perrserker,Steel,,https://www.pokewiki.de/Mauzinger,['Steel'],Mauzinger,Stahl,,['Stahl'],Berserkatt,ニャイキング(Nyaiking),나이킹(Naiking),喵頭目 / 喵头目(Miāotóumù)
863,864,Cursola,Ghost,,https://www.pokewiki.de/Gorgasonn,['Ghost'],Gorgasonn,Geist,,['Geist'],Corayôme,サニゴーン(Sunigoon),산호르곤(Sanholeugon),魔靈珊瑚 / 魔灵珊瑚(Mólíngshānhú)
864,865,Sirfetch’d,Fight,,https://www.pokewiki.de/Lauchzelot,['Fight'],Lauchzelot,Kampf,,['Kampf'],Palarticho,ネギガナイト(Negigaknight),창파나이트(Changpanaiteu),蔥遊兵 / 葱游兵(Cōngyóubīng)
865,866,Mr. Rime,Ice,Psychic,https://www.pokewiki.de/Pantifrost,"['Ice', 'Psychic']",Pantifrost,Eis,Psycho,"['Eis', 'Psycho']",M. Glaquette,バリコオル(Barrikohru),마임꽁꽁(Maimkkongkkong),踏冰人偶 / 踏冰人偶(Tàbīngrén'ǒu)
866,867,Runerigus,Ground,Ghost,https://www.pokewiki.de/Oghnatoll,"['Ground', 'Ghost']",Oghnatoll,Boden,Geist,"['Boden', 'Geist']",Tutétékri,デスバーン(Deathbarn),데스판(Deseupan),死神板 / 迭失板(Sǐshénbǎn / Diéshībǎn)
867,868,Milcery,Fairy,,https://www.pokewiki.de/Hokumil,['Fairy'],Hokumil,Fee,,['Fee'],Crèmy,マホミル(Mahomil),마빌크(Mabilkeu),小仙奶 / 小仙奶(Xiǎoxiānnǎi)
868,869,Alcremie,Fairy,,https://www.pokewiki.de/Pokusan,['Fairy'],Pokusan,Fee,,['Fee'],Charmilly,マホイップ(Mawhip),마휘핑(Mahwiping),霜奶仙 / 霜奶仙(Shuāngnǎixiān)
869,870,Falinks,Fight,,https://www.pokewiki.de/Legios,['Fight'],Legios,Kampf,,['Kampf'],Hexadron,タイレーツ(Tairetsu),대여르(Daeyeoleu),列陣兵 / 列阵兵(Lièzhènbīng)
870,871,Pincurchin,Electric,,https://www.pokewiki.de/Britzigel,['Electric'],Britzigel,Elektro,,['Elektro'],Wattapik,バチンウニ(Bachinuni),찌르성게(Jjileuseong-ge),啪嚓海膽 / 啪嚓海胆(Pāchāhǎidǎn)
871,872,Snom,Ice,Bug,https://www.pokewiki.de/Snomnom,"['Ice', 'Bug']",Snomnom,Eis,Käfer,"['Eis', 'Käfer']",Frissonille,ユキハミ(Yukihami),누니머기(Nunimeogi),雪吞蟲 / 雪吞虫(Xuětūnchóng)
872,873,Frosmoth,Ice,Bug,https://www.pokewiki.de/Mottineva,"['Ice', 'Bug']",Mottineva,Eis,Käfer,"['Eis', 'Käfer']",Beldeneige,モスノウ(Mothnow),모스노우(Moseunou),雪絨蛾 / 雪绒蛾(Xuěróng'é)
873,874,Stonjourner,Rock,,https://www.pokewiki.de/Humanolith,['Rock'],Humanolith,Gestein,,['Gestein'],Dolman,イシヘンジン(Ishihengin),돌헨진(Dolhenjin),巨石丁 / 巨石丁(Jùshídīng)
874,875,Eiscue,Ice,,https://www.pokewiki.de/Kubuin,['Ice'],Kubuin,Eis,,['Eis'],Bekaglaçon,コオリッポ(Korippo),빙큐보(Bingkyubo),冰砌鵝 / 冰砌鹅(Bīngqì'é)
875,876,Indeedee,Psychic,Normal,https://www.pokewiki.de/Servol,"['Psychic', 'Normal']",Servol,Psycho,Normal,"['Psycho', 'Normal']",Wimessir,イエッサン(Yessan),에써르(Esseoleu),愛管侍 / 爱管侍(Àiguǎnshì)
876,877,Morpeko,Electric,Dark,https://www.pokewiki.de/Morpeko,"['Electric', 'Dark']",Morpeko,Elektro,Unlicht,"['Elektro', 'Unlicht']",Morpeko,モルペコ(Morpeko),모르페코(Moleupeko),莫魯貝可 / 莫鲁贝可(Mòlǔbèikě)
877,878,Cufant,Steel,,https://www.pokewiki.de/Kupfanti,['Steel'],Kupfanti,Stahl,,['Stahl'],Charibari,ゾウドウ(Zoudou),끼리동(Kkilidong),銅象 / 铜象(Tóngxiàng)
878,879,Copperajah,Steel,,https://www.pokewiki.de/Patinaraja,['Steel'],Patinaraja,Stahl,,['Stahl'],Pachyradjah,ダイオウドウ(Daioudou),대왕끼리동(Daewangkkilidong),大王銅象 / 大王铜象(Dàwángtóngxiàng)
879,880,Dracozolt,Electric,Dragon,https://www.pokewiki.de/Lectragon,"['Electric', 'Dragon']",Lectragon,Elektro,Drache,"['Elektro', 'Drache']",Galvagon,パッチラゴン(Patchiragon),파치래곤(Pachilaegon),雷鳥龍 / 雷鸟龙(Léiniǎolóng)
880,881,Arctozolt,Electric,Ice,https://www.pokewiki.de/Lecryodon,"['Electric', 'Ice']",Lecryodon,Elektro,Eis,"['Elektro', 'Eis']",Galvagla,パッチルドン(Patchilldon),파치르돈(Pachileudon),雷鳥海獸 / 雷鸟海兽(Léiniǎohǎishòu)
881,882,Dracovish,Water,Dragon,https://www.pokewiki.de/Pescragon,"['Water', 'Dragon']",Pescragon,Wasser,Drache,"['Wasser', 'Drache']",Hydragon,ウオノラゴン(Uonoragon),어래곤(Eolaegon),鰓魚龍 / 鳃鱼龙(Sāiyúlóng)
882,883,Arctovish,Water,Ice,https://www.pokewiki.de/Pescryodon,"['Water', 'Ice']",Pescryodon,Wasser,Eis,"['Wasser', 'Eis']",Hydragla,ウオチルドン(Uochilldon),어치르돈(Eochileudon),鰓魚海獸 / 鳃鱼海兽(Sāiyúhǎishòu)
883,884,Duraludon,Steel,Dragon,https://www.pokewiki.de/Duraludon,"['Steel', 'Dragon']",Duraludon,Stahl,Drache,"['Stahl', 'Drache']",Duralugon,ジュラルドン(Duraludon),두랄루돈(Dulalludon),鋁鋼龍 / 铝钢龙(Lǚgānglóng)
884,885,Dreepy,Dragon,Ghost,https://www.pokewiki.de/Grolldra,"['Dragon', 'Ghost']",Grolldra,Drache,Geist,"['Drache', 'Geist']",Fantyrm,ドラメシヤ(Dorameshiya),드라꼰(Deulakkon),多龍梅西亞 / 多龙梅西亚(Duōlóngméixīyà)
885,886,Drakloak,Dragon,Ghost,https://www.pokewiki.de/Phandra,"['Dragon', 'Ghost']",Phandra,Drache,Geist,"['Drache', 'Geist']",Dispareptil,ドロンチ(Doronch),드래런치(Deulaeleonchi),多龍奇 / 多龙奇(Duōlóngqí)
886,887,Dragapult,Dragon,Ghost,https://www.pokewiki.de/Katapuldra,"['Dragon', 'Ghost']",Katapuldra,Drache,Geist,"['Drache', 'Geist']",Lanssorien,ドラパルト(Dorapult),드래펄트(Deulaepeolteu),多龍巴魯托 / 多龙巴鲁托(Duōlóngbālǔtuō)
887,888,Zacian,Fairy,,https://www.pokewiki.de/Zacian,['Fairy'],Zacian,Fee,,['Fee'],Zacian,ザシアン(Zacian),자시안(Jasian),蒼響 / 苍响(Cāngxiǎng)
888,889,Zamazenta,Fight,,https://www.pokewiki.de/Zamazenta,['Fight'],Zamazenta,Kampf,,['Kampf'],Zamazenta,ザマゼンタ(Zamazenta),자마젠타(Jamajenta),藏瑪然特 / 藏玛然特(Zàngmǎrántè)
889,890,Eternatus,Poison,Dragon,https://www.pokewiki.de/Endynalos,"['Poison', 'Dragon']",Endynalos,Gift,Drache,"['Gift', 'Drache']",Éthernatos,ムゲンダイナ(Mugendina),무한다이노(Muhandaino),無極汰那 / 无极汰那(Wújítàinà)
890,891,Kubfu,Fight,,https://www.pokewiki.de/Dakuma,['Fight'],Dakuma,Kampf,,['Kampf'],Wushours,ダクマ(Dakuma),치고마(Chigoma),熊徒弟 / 熊徒弟(Xióngtúdì)
891,892,Urshifu,Fight,Dark,https://www.pokewiki.de/Wulaosu,"['Fight', 'Dark']",Wulaosu,Kampf,Unlicht,"['Kampf', 'Unlicht']",Shifours,ウーラオス(Wulaosu),우라오스(Ulaoseu),武道熊師 / 武道熊师(Wǔdàoxióngshī)
892,893,Zarude,Dark,Grass,https://www.pokewiki.de/Zarude,"['Dark', 'Grass']",Zarude,Unlicht,Pflanze,"['Unlicht', 'Pflanze']",Zarude,ザルード(Zarude),자루도(Jarudo),薩戮德 / 萨戮德(Sàlùdé)
893,894,Regieleki,Electric,,https://www.pokewiki.de/Regieleki,['Electric'],Regieleki,Elektro,,['Elektro'],Regieleki,レジエレキ(Regieleki),레지에레키(Rejieleki),雷吉艾勒奇 / 雷吉艾勒奇(Léijí'àilèqí)
894,895,Regidrago,Dragon,,https://www.pokewiki.de/Regidrago,['Dragon'],Regidrago,Drache,,['Drache'],Regidrago,レジドラゴ(Regidorago),레지드래고(Rejideuraego),雷吉鐸拉戈 / 雷吉铎拉戈(Léijíduólāgē)
895,896,Glastrier,Ice,,https://www.pokewiki.de/Polaross,['Ice'],Polaross,Eis,,['Eis'],Blizzeval,ブリザポス(Burizaposu),블리자포스(Beullijaposeu),雪暴馬 / 雪暴马(Xuěbàomǎ)
896,897,Spectrier,Ghost,,https://www.pokewiki.de/Phantoross,['Ghost'],Phantoross,Geist,,['Geist'],Spectreval,レイスポス(Reisuposu),레이스포스(Reiseuposeu),靈幽馬 / 灵幽马(Língyōumǎ)
897,898,Calyrex,Psychic,Grass,https://www.pokewiki.de/Coronospa,"['Psychic', 'Grass']",Coronospa,Psycho,Pflanze,"['Psycho', 'Pflanze']",Sylveroy,バドレックス(Budrex),버드렉스(Beodeuregseu),蕾冠王 / 蕾冠王(Lěiguānwáng)
898,899,Wyrdeer,Normal,Psychic,https://www.pokewiki.de/Damythir,"['Normal', 'Psychic']",Damythir,Normal,Psycho,"['Normal', 'Psycho']",Cerbyllin,アヤシシ(Ayashishi)?,신비록(Sinbirok),詭角鹿 / 诡角鹿(Guǐjiǎolù)
899,900,Kleavor,Bug,Rock,https://www.pokewiki.de/Axantor,"['Bug', 'Rock']",Axantor,Käfer,Gestein,"['Käfer', 'Gestein']",Hachécateur,バサギリ(Basagiri)?,사마자르(Samajareu),劈斧螳螂 / 劈斧螳螂(Pīfǔtángláng)
900,901,Ursaluna,Ground,Normal,https://www.pokewiki.de/Ursaluna,"['Ground', 'Normal']",Ursaluna,Boden,Normal,"['Boden', 'Normal']",Ursaking,ガチグマ(Gachiguma)?,다투곰(Datugom),月月熊 / 月月熊(Yuèyuèxióng)
901,902,Basculegion,Water,Ghost,https://www.pokewiki.de/Salmagnis,"['Water', 'Ghost']",Salmagnis,Wasser,Geist,"['Wasser', 'Geist']",Paragruel,イダイトウ(Idaitō)?,대쓰여너(Daesseuyeoneo),幽尾玄魚 / 幽尾玄鱼(Yōuwěixuányú)
902,903,Sneasler,Fight,Poison,https://www.pokewiki.de/Snieboss,"['Fight', 'Poison']",Snieboss,Kampf,Gift,"['Kampf', 'Gift']",Farfurex,オオニューラ(Ōnyula)?,포푸니크(Popunikeu),大狃拉 / 大狃拉(Dàniǔlā)
