Weather,Temperature,Attendance
Cloudy,19.463440776870048,Absent
Rainy,19.356674463579274,Absent
Cloudy,21.795994796635664,Absent
Rainy,10.183355871788503,Present
Snowy,23.17630104407625,Present
Snowy,18.197635381321277,Absent
Snowy,29.853456826111344,Present
Sunny,8.366841786212113,Present
Rainy,20.66137592667186,Absent
Cloudy,21.40105457125691,Absent
Snowy,31.37633442529348,Absent
Cloudy,15.41424913641632,Absent
Sunny,36.17073982441709,Present
Cloudy,11.377998848543116,Present
Snowy,20.746508437515903,Present
Snowy,-0.770629807106296,Absent
Sunny,29.686268224687968,Present
Rainy,22.395104199030794,Absent
Cloudy,27.99764240028534,Absent
Sunny,12.862560543360242,Present
Rainy,15.408469331373649,Absent
Rainy,30.76403576951698,Present
Sunny,27.686495071814715,Present
Sunny,30.42641632440269,Present
Rainy,8.334157787607365,Absent
Rainy,19.809041796184317,Absent
Sunny,22.91454014257545,Present
Sunny,12.538019567128416,Present
Rainy,9.735226740673944,Present
Snowy,31.318042298493076,Absent
Rainy,13.587032917695195,Absent
Cloudy,24.828600889641038,Present
Cloudy,24.435411087287864,Absent
Sunny,17.502664145334364,Present
Snowy,27.21185283676402,Present
Sunny,10.209166278802526,Present
Snowy,18.52556732737976,Absent
Rainy,25.84948181119098,Present
Snowy,23.87108574017765,Present
Rainy,3.0055785763085865,Absent
Sunny,10.705947101184298,Present
Sunny,15.953405499301013,Absent
Sunny,20.394828207654356,Present
Sunny,-2.6568457518748936,Present
Rainy,28.610637397846055,Present
Snowy,14.706581565228305,Absent
Cloudy,10.765975523304363,Absent
Cloudy,12.016523798258874,Present
Sunny,23.86978866452002,Absent
Sunny,19.874766423103736,Present
Cloudy,13.981945502494279,Present
Rainy,4.082633322963762,Absent
Rainy,13.595177819059789,Absent
Snowy,11.51134018805459,Absent
Snowy,23.502156217656346,Absent
Sunny,0.38174163323524724,Present
Sunny,24.609496315058987,Present
Cloudy,27.993075505377767,Present
Snowy,7.3134957010978745,Present
Sunny,-0.7271054426068133,Present
Cloudy,24.81348879351258,Present
Rainy,42.08503609044377,Present
Snowy,18.671789960706537,Present
Sunny,18.78059018129639,Present
Snowy,27.389209906441486,Absent
Snowy,7.091705095743608,Absent
Cloudy,13.37029796203925,Absent
Sunny,20.68968663676232,Present
Snowy,1.0883212247193441,Absent
Snowy,19.904393896358915,Present
Sunny,42.36287661804657,Present
Snowy,17.079524451011313,Absent
Cloudy,15.695624084607402,Absent
Snowy,26.180891571749484,Present
Sunny,23.16620489425638,Present
Cloudy,17.322958464524437,Present
Snowy,27.49635177838078,Present
Sunny,4.046137489836896,Present
Sunny,36.12003627305115,Present
Sunny,7.438055709656727,Present
Snowy,17.34166793409259,Absent
Cloudy,3.467945128554639,Absent
Snowy,23.250307569531078,Absent
Sunny,22.28023138871203,Present
Rainy,2.055424163010777,Present
Cloudy,29.863104609075666,Absent
Rainy,29.65508482507957,Absent
Rainy,7.267662465857736,Absent
Cloudy,28.295410641130523,Present
Cloudy,37.44688887238083,Absent
Snowy,24.54772717346925,Absent
Rainy,29.031069565866495,Absent
Snowy,19.990472095881092,Present
Snowy,21.08289130292438,Absent
Snowy,20.62769753669865,Present
Cloudy,12.361887390642272,Present
Rainy,21.18442827676113,Absent
Sunny,13.560033196083115,Present
Cloudy,13.065936362641324,Absent
Cloudy,13.63062052098012,Present
Rainy,20.757776536456085,Absent
Rainy,16.670193947058188,Present
Rainy,11.861762011907098,Present
Rainy,26.588058337365116,Absent
Rainy,20.405100137721607,Absent
Sunny,12.0371229052442,Present
Snowy,21.916862887124136,Absent
Snowy,36.392009659014974,Present
Cloudy,35.568352363211815,Absent
Snowy,17.27460661517657,Absent
Snowy,24.475654645211208,Absent
Snowy,1.3908919288015333,Absent
Sunny,22.68683271659093,Present
Sunny,25.630604946123974,Present
Snowy,11.818371658012174,Present
Rainy,27.51007505284663,Absent
Snowy,25.397128058770083,Absent
Rainy,21.18811871550109,Present
Cloudy,4.273416796558777,Present
Rainy,31.463208968342816,Absent
Sunny,18.400540240919707,Present
Cloudy,4.091522895565269,Absent
Sunny,31.402555720810298,Present
Sunny,20.53498625657827,Present
Sunny,26.712822613368342,Absent
Snowy,17.742887577135576,Present
Sunny,22.10490733621695,Present
Sunny,32.60089409053907,Present
Sunny,11.576098732249674,Present
Snowy,24.301144812605465,Present
Snowy,20.580476862380703,Absent
Sunny,18.914725952724677,Present
Sunny,22.783560714074945,Present
Cloudy,18.15641127504251,Absent
Sunny,31.259652127535674,Present
Rainy,10.124886439417352,Absent
Snowy,6.659308713093349,Absent
Cloudy,17.929208979837803,Present
Rainy,31.330128710480224,Absent
Sunny,14.954663236523121,Absent
Cloudy,19.506900100622442,Absent
Cloudy,10.08823388351505,Present
Snowy,9.838305096219495,Present
Rainy,26.145915079192783,Absent
Cloudy,22.172343473928652,Absent
Snowy,28.915202699308935,Absent
Rainy,27.863522172987363,Present
Snowy,4.949075958516342,Absent
Snowy,15.391013303733551,Absent
Cloudy,10.840690972737562,Absent
Snowy,9.536288424073645,Present
Cloudy,15.158576604606875,Present
Sunny,34.62380679842144,Present
Sunny,29.499842980550085,Present
Sunny,21.457133234258897,Present
Sunny,19.26701173815014,Present
Rainy,24.994755024101824,Absent
Cloudy,20.105162930137357,Absent
Cloudy,10.797890271918853,Present
Sunny,2.0142594546654813,Present
Snowy,1.221216555677426,Absent
Cloudy,21.3851610743348,Present
Sunny,18.001089296260677,Present
Snowy,13.428722279770703,Absent
Sunny,33.7052227314101,Present
Cloudy,19.60605435391359,Absent
Sunny,13.884180104813433,Present
Snowy,21.122607761469432,Present
Rainy,37.633580504640776,Absent
Sunny,31.45035284650163,Present
Sunny,20.14520930880638,Present
Rainy,24.13438657558851,Absent
Snowy,30.941917751013715,Present
Sunny,12.41295260518856,Present
Sunny,21.511386866606227,Present
Snowy,28.067440025291894,Absent
Sunny,23.308694297464342,Present
Snowy,28.130151342429258,Absent
Rainy,15.674770050284977,Absent
Snowy,16.003186626369132,Present
Sunny,27.124310324489464,Present
Snowy,25.596027891267582,Absent
Sunny,32.40766217218593,Present
Cloudy,4.896386594373414,Present
Rainy,12.34608470375964,Absent
Rainy,24.409960818617854,Present
Snowy,6.106949238535096,Absent
Rainy,22.526411531138848,Present
Sunny,4.586011980529888,Present
Rainy,41.94439661835412,Absent
Rainy,26.292828197289516,Present
Sunny,11.367923998015737,Present
Cloudy,22.48686736153794,Present
Snowy,15.409568498372352,Absent
Rainy,10.132322672455823,Absent
Rainy,23.626977868988654,Present
Rainy,9.269918905590465,Absent
Rainy,3.654824678792142,Absent
Sunny,22.95362304344962,Present
Rainy,22.162745814338273,Absent
Sunny,17.425381873378058,Present
Snowy,6.450530829313543,Present
Sunny,13.884445365384863,Present
Snowy,27.602116231100382,Present
Cloudy,39.480759597527225,Absent
Rainy,29.90374063681761,Absent
Rainy,17.269743064528736,Absent
Rainy,10.074894540855148,Absent
Cloudy,30.54140478372722,Present
Rainy,22.88063326163069,Absent
Snowy,8.087735634478125,Absent
Sunny,28.099787793630796,Present
Rainy,18.532135392945918,Absent
Cloudy,8.756784922236488,Absent
Rainy,22.36890613452733,Absent
Cloudy,9.516260416500483,Absent
Rainy,35.535750799383244,Absent
Cloudy,37.349170550637915,Present
Rainy,37.20039389253576,Absent
Rainy,24.215571385359837,Present
Snowy,14.608536186403759,Absent
Cloudy,27.642809849979496,Present
Snowy,5.113550392033002,Absent
Rainy,27.88049945140752,Absent
Cloudy,18.616032674787014,Absent
Snowy,22.078452229028997,Present
Rainy,32.732071510819516,Absent
Snowy,6.99742274156872,Absent
Sunny,24.55943846792022,Present
Cloudy,8.413923436260704,Absent
Cloudy,-5.392280052152234,Absent
Rainy,18.81880725399027,Present
Snowy,18.917935770711487,Present
Snowy,25.446758886296344,Absent
Snowy,19.639025486608567,Absent
Sunny,27.261715828826183,Present
Cloudy,42.089525555293285,Present
Sunny,22.0384484493563,Present
Snowy,31.84870786144508,Absent
Cloudy,20.747086075480276,Absent
Rainy,16.493279211549936,Absent
Sunny,9.91018928413874,Present
Snowy,24.36561139291127,Absent
Sunny,22.272382437299303,Present
Snowy,7.943308227769371,Absent
Snowy,21.030338561261644,Absent
Snowy,28.712006868326387,Absent
Cloudy,5.622402377374742,Absent
Sunny,33.92769999539907,Present
Snowy,8.834970241248106,Present
Snowy,21.29857549375195,Absent
Rainy,9.858845400424993,Absent
Sunny,20.596608948653465,Present
Sunny,5.059468771847655,Absent
Rainy,17.83978427974787,Absent
Snowy,19.487160523459647,Present
Sunny,29.271569779502364,Present
Sunny,15.15554491941569,Present
Rainy,17.681594509540425,Absent
Rainy,26.59965757939814,Absent
Sunny,2.848210455430454,Present
Rainy,27.70666103263802,Absent
Sunny,20.119470002893273,Present
Snowy,29.03510927125168,Present
Snowy,18.132951364192376,Absent
Cloudy,20.665158754762995,Present
Cloudy,28.442751771088048,Absent
Snowy,19.514002603082858,Absent
Sunny,25.67319123831033,Present
Sunny,17.039275145604968,Present
Sunny,18.501290374903533,Present
Rainy,15.975255325257418,Absent
Sunny,7.605567452070963,Present
Snowy,35.66332283893232,Present
Rainy,9.695745805149425,Absent
Snowy,3.533158474424841,Present
Rainy,11.189930522187767,Absent
Sunny,8.950237364115823,Present
Cloudy,15.36022041927776,Absent
Snowy,4.77914426792246,Absent
Sunny,22.335274246812368,Present
Cloudy,47.80346486721086,Absent
Rainy,20.539885137850174,Absent
Cloudy,29.135933644167057,Present
Sunny,10.309625376929176,Present
Cloudy,18.904010006992614,Absent
Cloudy,21.95894278820057,Present
Sunny,37.52904045744681,Present
Cloudy,35.59037661729009,Absent
Sunny,35.50941058103746,Present
Snowy,28.768229485570345,Absent
Sunny,2.1595311085723274,Present
Cloudy,18.267885009365138,Absent
Cloudy,13.698502569521242,Absent
Cloudy,23.956625021047827,Absent
Cloudy,43.87765719654765,Present
Cloudy,19.731063596551135,Absent
Snowy,25.478615973720675,Present
Sunny,14.620932586473174,Present
Snowy,41.84323480018281,Present
Cloudy,14.619355993647819,Present
Sunny,14.745755268981554,Present
Snowy,25.818068840005136,Absent
Cloudy,12.92097860303848,Absent
Cloudy,33.36996556964796,Absent
Cloudy,28.06041784347244,Absent
Cloudy,3.341859801342327,Present
Rainy,14.865267622404804,Absent
Rainy,27.067216889656578,Present
Cloudy,28.297515623746698,Present
Rainy,15.868299654023573,Present
Rainy,17.978412841819573,Absent
Sunny,14.120125499168022,Present
Rainy,12.007562278017057,Absent
Sunny,9.41556219693199,Present
Cloudy,11.772393297952327,Absent
Snowy,23.68961188636449,Absent
Cloudy,8.457197293605896,Present
Cloudy,19.43344945654358,Absent
Rainy,33.873463023921225,Absent
Cloudy,26.274379090912312,Absent
Sunny,31.806343580982926,Absent
Rainy,19.872652434236315,Present
Rainy,27.829507334565093,Absent
Sunny,2.3886795401183143,Present
Rainy,1.5476842485633995,Absent
Snowy,15.135583127114439,Present
Rainy,7.372084196836866,Absent
Sunny,10.293075659485645,Present
Cloudy,21.32692312052655,Absent
Snowy,19.552916646930665,Absent
Rainy,7.327061146573236,Absent
Sunny,25.071989925107218,Present
Rainy,21.93757124904079,Absent
Sunny,15.843016389695967,Present
Rainy,12.954944954919277,Absent
Cloudy,35.20928842454836,Present
Snowy,30.463624359092037,Present
Sunny,22.856897609442445,Present
Cloudy,17.40151211622383,Present
Sunny,23.661739953013566,Present
Rainy,25.295232043960727,Absent
Rainy,5.7780380840045975,Absent
Snowy,11.232433994967373,Absent
Rainy,26.29600468893119,Absent
Rainy,19.1988210255276,Absent
Sunny,26.200874432431828,Present
Sunny,14.310812705648038,Present
Rainy,21.718118535995956,Absent
Cloudy,16.577615468792256,Present
Rainy,10.445887201610521,Absent
Snowy,17.250208818269776,Absent
Cloudy,35.549791633025336,Present
Sunny,20.348670827018644,Present
Sunny,13.73550585836809,Present
Rainy,24.486315991342266,Absent
Rainy,21.790567908667075,Present
Snowy,-0.9196457574721109,Absent
Rainy,30.272736998184122,Present
Snowy,16.775799047443154,Present
Sunny,33.72113700773801,Present
Rainy,20.65690441861244,Absent
Snowy,21.180860551380754,Present
Rainy,21.22076710518985,Absent
Cloudy,18.17050077549109,Absent
Sunny,25.675747789996997,Present
Rainy,28.05359554625991,Absent
Cloudy,39.218911555534746,Absent
Cloudy,12.55988613120016,Present
Snowy,20.348815545012187,Absent
Rainy,1.2504436090179318,Present
Snowy,5.655914895067603,Present
Sunny,6.171190374028592,Present
Cloudy,19.88350991318776,Absent
Sunny,10.451548831034131,Absent
Cloudy,22.953458622453066,Absent
Cloudy,5.863687918767662,Present
Sunny,10.58336774463622,Present
Snowy,14.405957073196372,Present
Snowy,26.04920728262018,Absent
Cloudy,30.211660848316953,Absent
Snowy,22.590725957485652,Present
Rainy,29.106184932129487,Absent
Snowy,17.688889240306498,Absent
Rainy,7.481807582845102,Absent
Cloudy,12.584633059665792,Present
Snowy,24.421019157001343,Absent
Rainy,31.234838210361843,Absent
Snowy,33.20313433983056,Absent
Sunny,26.33285121268089,Present
Sunny,25.463161592714457,Present
Snowy,22.642716162666108,Present
Snowy,14.368432154962607,Absent
Snowy,22.989800266086807,Present
Rainy,23.328503360589952,Absent
Rainy,15.657429131682683,Absent
Rainy,11.51601720658239,Absent
Sunny,2.2030723547321216,Present
Snowy,20.795050196117312,Absent
Cloudy,27.18612474205381,Present
Rainy,13.842930045910352,Absent
Snowy,21.14788820770215,Absent
Rainy,20.83878611395628,Present
Snowy,17.47582438024038,Absent
Sunny,48.83759696182195,Present
Snowy,28.444882218415955,Present
Cloudy,0.5375852057211326,Absent
Sunny,27.658838027113035,Present
Rainy,15.103382965420636,Absent
Sunny,2.3517497873196973,Present
Cloudy,16.516500248738605,Absent
Sunny,28.3631870219208,Present
Sunny,31.67593999030032,Present
Snowy,27.815184336631503,Absent
Cloudy,14.762548867150596,Present
Snowy,20.22025315479547,Present
Rainy,26.432757318269065,Present
Sunny,22.756863778045876,Present
Sunny,6.549963836997685,Present
Cloudy,20.79467513926903,Present
Rainy,15.553852086760173,Absent
Cloudy,24.111537709489465,Absent
Snowy,-1.2145730929799434,Absent
Snowy,12.086354864812698,Present
Rainy,26.27532422015305,Absent
Rainy,18.367212231344865,Present
Sunny,23.176547187652975,Present
Snowy,33.256460328676184,Absent
Rainy,39.135844830290864,Absent
Rainy,16.44873640228039,Absent
Sunny,18.213832735770527,Present
Sunny,26.787138695046487,Present
Rainy,22.39150266020186,Absent
Snowy,30.172373162489386,Absent
Rainy,1.468047445570452,Absent
Snowy,23.468162229638597,Absent
Rainy,5.326746777679222,Present
Snowy,17.30277706654448,Absent
Cloudy,12.92299845842571,Absent
Sunny,13.302136621680203,Present
Rainy,5.61955068277017,Absent
Rainy,-5.3079705078102855,Present
Sunny,28.736237631848645,Present
Snowy,31.434020649983758,Present
Rainy,26.140898975042326,Absent
Rainy,18.272822193490928,Present
Rainy,25.524319953800575,Present
Snowy,8.661903920418476,Absent
Rainy,23.06019970861822,Absent
Cloudy,16.20677783860267,Present
Rainy,34.74968123293762,Absent
Rainy,28.436607796274146,Present
Sunny,37.92762787300775,Present
Snowy,16.329132287766885,Absent
Cloudy,22.940903921460357,Absent
Sunny,26.996472830855424,Present
Snowy,21.865092576506616,Absent
Snowy,22.714602405615274,Present
Rainy,8.121634880309866,Absent
Sunny,20.53503270816626,Present
Snowy,16.34565552626432,Present
Cloudy,-1.0785015278641161,Absent
Rainy,11.549644755155212,Present
Rainy,27.202682541130667,Absent
Rainy,26.84765843273682,Present
Rainy,4.619683044859226,Absent
Cloudy,21.071202244352612,Present
Rainy,5.622206384488969,Absent
Snowy,25.28593069476341,Present
Sunny,31.30971764003262,Present
Snowy,17.59003977049798,Absent
Rainy,31.711474780168125,Present
Sunny,20.241652613654228,Present
Rainy,21.474795602319976,Absent
Rainy,30.78743533209188,Present
Cloudy,17.958304757624653,Absent
Cloudy,31.82142097867347,Present
Snowy,27.13402261330055,Present
Cloudy,18.18490100977997,Absent
Sunny,26.097062956904807,Present
Sunny,12.689196996562018,Present
Sunny,33.21323571711736,Present
Rainy,15.30949485946301,Absent
Rainy,18.7935592623912,Absent
Rainy,0.3789741944198539,Absent
Rainy,20.792470832774832,Absent
Cloudy,10.962755664016008,Present
Rainy,13.272025032535293,Present
Sunny,14.186153937246182,Absent
Snowy,27.638904646176442,Absent
Snowy,12.017013570351626,Present
Snowy,8.829049371970022,Absent
Sunny,19.721851539924547,Present
Snowy,27.436719439876853,Absent
Rainy,19.650701195356927,Present
Cloudy,4.392254285889264,Absent
Snowy,-16.942852922787715,Present
Cloudy,22.392628628363862,Present
Snowy,36.242785948551216,Absent
Cloudy,21.07856248226677,Present
Cloudy,28.389151673090776,Absent
Rainy,9.187421859100649,Absent
Cloudy,6.665055735703202,Present
Cloudy,16.049568025885467,Absent
Snowy,21.764431324215757,Absent
Rainy,4.258849824493403,Absent
Sunny,17.358516978269535,Present
Rainy,14.230274297367291,Absent
Sunny,20.579043836411376,Present
Snowy,36.28495167356257,Absent
Snowy,33.821073097127965,Present
Rainy,18.3951473558109,Present
Cloudy,25.39621893523263,Present
Snowy,23.823760719597548,Absent
Cloudy,14.586360525926207,Present
Cloudy,23.832670874755355,Present
Sunny,23.760714578423666,Present
Sunny,26.53034791198376,Present
Rainy,27.082789479911938,Absent
Snowy,36.361301522415545,Absent
Sunny,11.744191935073228,Present
Rainy,24.770344978230273,Present
Rainy,27.754092834700046,Absent
Snowy,25.997623507959748,Present
Snowy,9.349894352011175,Absent
Sunny,18.994027201576536,Present
Snowy,13.4361869573268,Absent
Snowy,15.66949424442319,Absent
Rainy,22.43660439657005,Absent
Cloudy,18.065192237206762,Present
Sunny,24.373670428252094,Present
Cloudy,18.61713080551126,Absent
Rainy,19.042392620244442,Present
Sunny,10.776412016496081,Present
Cloudy,22.641588319137078,Present
Snowy,24.486901845808017,Absent
Snowy,27.17965117494696,Absent
Rainy,17.49268797027644,Present
Snowy,16.570941530825564,Present
Sunny,47.186049261492364,Absent
Sunny,19.9685658692667,Present
Snowy,2.1361450865716805,Absent
Cloudy,18.508508096533244,Absent
Cloudy,-4.144193347438975,Present
Rainy,38.584879821593034,Absent
Rainy,30.816385609916267,Present
Sunny,19.308644760780144,Present
Sunny,20.412137202057266,Present
Snowy,18.785346040261594,Absent
Rainy,28.7563926208719,Absent
Snowy,26.263403356546732,Absent
Cloudy,17.285836768149775,Absent
Cloudy,45.999413770263686,Present
Sunny,20.031115902740215,Present
Snowy,13.906825501662041,Absent
Snowy,28.19451924205864,Absent
Sunny,22.598125429669313,Present
Cloudy,4.989067641061746,Absent
Rainy,16.53295219430849,Absent
Sunny,14.854327041486673,Present
Sunny,28.833550967782664,Absent
Sunny,35.52853410447084,Present
Sunny,31.37878717212756,Present
