States,Regions,latitude,longitude,Dates,Usage
Manipur,NER,24.79997072,93.95001705,01/04/2020 00:00:00,2.5
Meghalaya,NER,25.57049217,91.8800142,01/04/2020 00:00:00,5.7
Mizoram,NER,23.71039899,92.72001461,01/04/2020 00:00:00,1.7
Nagaland,NER,25.6669979,94.11657019,01/04/2020 00:00:00,2.0
Tripura,NER,23.83540428,91.27999914,01/04/2020 00:00:00,4.2
Punjab,NR,31.51997398,75.98000281,02/04/2020 00:00:00,99.0
Haryana,NR,28.45000633,77.01999101,02/04/2020 00:00:00,114.7
Rajasthan,NR,26.44999921,74.63998124,02/04/2020 00:00:00,210.7
Delhi,NR,28.6699929,77.23000403,02/04/2020 00:00:00,64.9
UP,NR,27.59998069,78.05000565,02/04/2020 00:00:00,265.7
Uttarakhand,NR,30.32040895,78.05000565,02/04/2020 00:00:00,34.0
HP,NR,31.10002545,77.16659704,02/04/2020 00:00:00,27.2
J&K,NR,33.45,76.24,02/04/2020 00:00:00,18.9
Chandigarh,NR,30.71999697,76.78000565,02/04/2020 00:00:00,3.4
Chhattisgarh,WR,22.09042035,82.15998734,02/04/2020 00:00:00,73.8
Gujarat,WR,22.2587,71.1924,02/04/2020 00:00:00,285.4
MP,WR,21.30039105,76.13001949,02/04/2020 00:00:00,196.2
Maharashtra,WR,19.25023195,73.16017493,02/04/2020 00:00:00,387.1
Goa,WR,15.491997,73.81800065,02/04/2020 00:00:00,12.6
DNH,WR,20.26657819,73.0166178,02/04/2020 00:00:00,17.9
Andhra Pradesh,SR,14.7504291,78.57002559,02/04/2020 00:00:00,171.0
Telangana,SR,18.1124,79.0193,02/04/2020 00:00:00,161.8
Karnataka,SR,12.57038129,76.91999711,02/04/2020 00:00:00,168.5
Kerala,SR,8.900372741,76.56999263,02/04/2020 00:00:00,71.5
Tamil Nadu,SR,12.92038576,79.15004187,02/04/2020 00:00:00,289.9
Pondy,SR,11.93499371,79.83000037,02/04/2020 00:00:00,7.6
Bihar,ER,25.78541445,87.4799727,02/04/2020 00:00:00,74.6
Jharkhand,ER,23.80039349,86.41998572,02/04/2020 00:00:00,23.9
Odisha,ER,19.82042971,85.90001746,02/04/2020 00:00:00,66.3
West Bengal,ER,22.58039044,88.32994665,02/04/2020 00:00:00,117.2
Sikkim,ER,27.3333303,88.6166475,02/04/2020 00:00:00,1.3
Arunachal Pradesh,NER,27.10039878,93.61660071,02/04/2020 00:00:00,2.1
Assam,NER,26.7499809,94.21666744,02/04/2020 00:00:00,24.8
Manipur,NER,24.79997072,93.95001705,02/04/2020 00:00:00,2.4
Meghalaya,NER,25.57049217,91.8800142,02/04/2020 00:00:00,6.0
Mizoram,NER,23.71039899,92.72001461,02/04/2020 00:00:00,2.0
Nagaland,NER,25.6669979,94.11657019,02/04/2020 00:00:00,2.2
Tripura,NER,23.83540428,91.27999914,02/04/2020 00:00:00,3.8
Punjab,NR,31.51997398,75.98000281,03/04/2020 00:00:00,101.7
Haryana,NR,28.45000633,77.01999101,03/04/2020 00:00:00,114.3
Rajasthan,NR,26.44999921,74.63998124,03/04/2020 00:00:00,215.6
Delhi,NR,28.6699929,77.23000403,03/04/2020 00:00:00,61.4
UP,NR,27.59998069,78.05000565,03/04/2020 00:00:00,270.7
Uttarakhand,NR,30.32040895,78.05000565,03/04/2020 00:00:00,34.5
HP,NR,31.10002545,77.16659704,03/04/2020 00:00:00,27.4
J&K,NR,33.45,76.24,03/04/2020 00:00:00,24.5
Chandigarh,NR,30.71999697,76.78000565,03/04/2020 00:00:00,3.3
Chhattisgarh,WR,22.09042035,82.15998734,03/04/2020 00:00:00,70.9
Gujarat,WR,22.2587,71.1924,03/04/2020 00:00:00,292.8
MP,WR,21.30039105,76.13001949,03/04/2020 00:00:00,202.3
Maharashtra,WR,19.25023195,73.16017493,03/04/2020 00:00:00,389.0
Goa,WR,15.491997,73.81800065,03/04/2020 00:00:00,12.2
DNH,WR,20.26657819,73.0166178,03/04/2020 00:00:00,17.9
Andhra Pradesh,SR,14.7504291,78.57002559,03/04/2020 00:00:00,164.9
Telangana,SR,18.1124,79.0193,03/04/2020 00:00:00,157.3
Karnataka,SR,12.57038129,76.91999711,03/04/2020 00:00:00,166.9
Kerala,SR,8.900372741,76.56999263,03/04/2020 00:00:00,69.6
Tamil Nadu,SR,12.92038576,79.15004187,03/04/2020 00:00:00,281.2
Pondy,SR,11.93499371,79.83000037,03/04/2020 00:00:00,7.6
Bihar,ER,25.78541445,87.4799727,03/04/2020 00:00:00,75.7
Jharkhand,ER,23.80039349,86.41998572,03/04/2020 00:00:00,23.4
Odisha,ER,19.82042971,85.90001746,03/04/2020 00:00:00,60.4
West Bengal,ER,22.58039044,88.32994665,03/04/2020 00:00:00,99.6
Sikkim,ER,27.3333303,88.6166475,03/04/2020 00:00:00,1.3
Arunachal Pradesh,NER,27.10039878,93.61660071,03/04/2020 00:00:00,2.0
Assam,NER,26.7499809,94.21666744,03/04/2020 00:00:00,24.2
Manipur,NER,24.79997072,93.95001705,03/04/2020 00:00:00,2.3
Meghalaya,NER,25.57049217,91.8800142,03/04/2020 00:00:00,6.4
Mizoram,NER,23.71039899,92.72001461,03/04/2020 00:00:00,2.1
Nagaland,NER,25.6669979,94.11657019,03/04/2020 00:00:00,2.2
Tripura,NER,23.83540428,91.27999914,03/04/2020 00:00:00,3.4
Punjab,NR,31.51997398,75.98000281,04/04/2020 00:00:00,94.2
Haryana,NR,28.45000633,77.01999101,04/04/2020 00:00:00,102.6
Rajasthan,NR,26.44999921,74.63998124,04/04/2020 00:00:00,211.3
Delhi,NR,28.6699929,77.23000403,04/04/2020 00:00:00,59.6
UP,NR,27.59998069,78.05000565,04/04/2020 00:00:00,260.4
Uttarakhand,NR,30.32040895,78.05000565,04/04/2020 00:00:00,31.5
HP,NR,31.10002545,77.16659704,04/04/2020 00:00:00,25.9
J&K,NR,33.45,76.24,04/04/2020 00:00:00,31.3
Chandigarh,NR,30.71999697,76.78000565,04/04/2020 00:00:00,3.0
Chhattisgarh,WR,22.09042035,82.15998734,04/04/2020 00:00:00,72.5
Gujarat,WR,22.2587,71.1924,04/04/2020 00:00:00,287.8
MP,WR,21.30039105,76.13001949,04/04/2020 00:00:00,204.4
Maharashtra,WR,19.25023195,73.16017493,04/04/2020 00:00:00,378.3
Goa,WR,15.491997,73.81800065,04/04/2020 00:00:00,12.2
DNH,WR,20.26657819,73.0166178,04/04/2020 00:00:00,17.5
Andhra Pradesh,SR,14.7504291,78.57002559,04/04/2020 00:00:00,165.1
Telangana,SR,18.1124,79.0193,04/04/2020 00:00:00,155.8
Karnataka,SR,12.57038129,76.91999711,04/04/2020 00:00:00,155.8
Kerala,SR,8.900372741,76.56999263,04/04/2020 00:00:00,62.4
Tamil Nadu,SR,12.92038576,79.15004187,04/04/2020 00:00:00,262.4
Pondy,SR,11.93499371,79.83000037,04/04/2020 00:00:00,7.0
Bihar,ER,25.78541445,87.4799727,04/04/2020 00:00:00,75.8
Jharkhand,ER,23.80039349,86.41998572,04/04/2020 00:00:00,23.4
Odisha,ER,19.82042971,85.90001746,04/04/2020 00:00:00,72.0
West Bengal,ER,22.58039044,88.32994665,04/04/2020 00:00:00,91.1
Sikkim,ER,27.3333303,88.6166475,04/04/2020 00:00:00,1.0
Arunachal Pradesh,NER,27.10039878,93.61660071,04/04/2020 00:00:00,2.0
Assam,NER,26.7499809,94.21666744,04/04/2020 00:00:00,22.5
Manipur,NER,24.79997072,93.95001705,04/04/2020 00:00:00,2.3
Meghalaya,NER,25.57049217,91.8800142,04/04/2020 00:00:00,6.3
Mizoram,NER,23.71039899,92.72001461,04/04/2020 00:00:00,1.6
Nagaland,NER,25.6669979,94.11657019,04/04/2020 00:00:00,2.0
Tripura,NER,23.83540428,91.27999914,04/04/2020 00:00:00,2.8
Punjab,NR,31.51997398,75.98000281,05/04/2020 00:00:00,99.2
Haryana,NR,28.45000633,77.01999101,05/04/2020 00:00:00,107.6
Rajasthan,NR,26.44999921,74.63998124,05/04/2020 00:00:00,225.1
Delhi,NR,28.6699929,77.23000403,05/04/2020 00:00:00,62.0
UP,NR,27.59998069,78.05000565,05/04/2020 00:00:00,247.7
Uttarakhand,NR,30.32040895,78.05000565,05/04/2020 00:00:00,33.6
HP,NR,31.10002545,77.16659704,05/04/2020 00:00:00,27.7
J&K,NR,33.45,76.24,05/04/2020 00:00:00,48.5
Chandigarh,NR,30.71999697,76.78000565,05/04/2020 00:00:00,3.1
Chhattisgarh,WR,22.09042035,82.15998734,05/04/2020 00:00:00,89.5
Gujarat,WR,22.2587,71.1924,05/04/2020 00:00:00,317.1
MP,WR,21.30039105,76.13001949,05/04/2020 00:00:00,210.6
Maharashtra,WR,19.25023195,73.16017493,05/04/2020 00:00:00,435.0
Goa,WR,15.491997,73.81800065,05/04/2020 00:00:00,11.1
DNH,WR,20.26657819,73.0166178,05/04/2020 00:00:00,17.9
Andhra Pradesh,SR,14.7504291,78.57002559,05/04/2020 00:00:00,190.0
Telangana,SR,18.1124,79.0193,05/04/2020 00:00:00,220.9
Karnataka,SR,12.57038129,76.91999711,05/04/2020 00:00:00,237.1
Kerala,SR,8.900372741,76.56999263,05/04/2020 00:00:00,76.4
Tamil Nadu,SR,12.92038576,79.15004187,05/04/2020 00:00:00,334.5
Pondy,SR,11.93499371,79.83000037,05/04/2020 00:00:00,8.0
Bihar,ER,25.78541445,87.4799727,05/04/2020 00:00:00,67.6
Jharkhand,ER,23.80039349,86.41998572,05/04/2020 00:00:00,22.8
Odisha,ER,19.82042971,85.90001746,05/04/2020 00:00:00,88.8
West Bengal,ER,22.58039044,88.32994665,05/04/2020 00:00:00,119.2
Sikkim,ER,27.3333303,88.6166475,05/04/2020 00:00:00,1.6
Arunachal Pradesh,NER,27.10039878,93.61660071,05/04/2020 00:00:00,2.2
Assam,NER,26.7499809,94.21666744,05/04/2020 00:00:00,23.6
Manipur,NER,24.79997072,93.95001705,05/04/2020 00:00:00,2.5
Meghalaya,NER,25.57049217,91.8800142,05/04/2020 00:00:00,6.5
Mizoram,NER,23.71039899,92.72001461,05/04/2020 00:00:00,1.6
Nagaland,NER,25.6669979,94.11657019,05/04/2020 00:00:00,2.1
Tripura,NER,23.83540428,91.27999914,05/04/2020 00:00:00,3.4
Punjab,NR,31.51997398,75.98000281,13/04/2020 00:00:00,102.9
Haryana,NR,28.45000633,77.01999101,13/04/2020 00:00:00,116.5
Rajasthan,NR,26.44999921,74.63998124,13/04/2020 00:00:00,225.9
Delhi,NR,28.6699929,77.23000403,13/04/2020 00:00:00,63.2
UP,NR,27.59998069,78.05000565,13/04/2020 00:00:00,252.8
Uttarakhand,NR,30.32040895,78.05000565,13/04/2020 00:00:00,34.6
HP,NR,31.10002545,77.16659704,13/04/2020 00:00:00,28.2
J&K,NR,33.45,76.24,13/04/2020 00:00:00,48.4
Chandigarh,NR,30.71999697,76.78000565,13/04/2020 00:00:00,3.0
Chhattisgarh,WR,22.09042035,82.15998734,13/04/2020 00:00:00,93.2
Gujarat,WR,22.2587,71.1924,13/04/2020 00:00:00,327.0
MP,WR,21.30039105,76.13001949,13/04/2020 00:00:00,216.8
Maharashtra,WR,19.25023195,73.16017493,13/04/2020 00:00:00,443.0
Goa,WR,15.491997,73.81800065,13/04/2020 00:00:00,11.1
DNH,WR,20.26657819,73.0166178,13/04/2020 00:00:00,18.1
Andhra Pradesh,SR,14.7504291,78.57002559,13/04/2020 00:00:00,192.6
Telangana,SR,18.1124,79.0193,13/04/2020 00:00:00,225.7
Karnataka,SR,12.57038129,76.91999711,13/04/2020 00:00:00,239.4
Kerala,SR,8.900372741,76.56999263,13/04/2020 00:00:00,78.9
Tamil Nadu,SR,12.92038576,79.15004187,13/04/2020 00:00:00,343.9
Pondy,SR,11.93499371,79.83000037,13/04/2020 00:00:00,8.5
Bihar,ER,25.78541445,87.4799727,13/04/2020 00:00:00,71.9
Jharkhand,ER,23.80039349,86.41998572,13/04/2020 00:00:00,23.7
Odisha,ER,19.82042971,85.90001746,13/04/2020 00:00:00,81.4
West Bengal,ER,22.58039044,88.32994665,13/04/2020 00:00:00,120.3
Sikkim,ER,27.3333303,88.6166475,13/04/2020 00:00:00,1.5
Arunachal Pradesh,NER,27.10039878,93.61660071,13/04/2020 00:00:00,2.3
Assam,NER,26.7499809,94.21666744,13/04/2020 00:00:00,21.5
Manipur,NER,24.79997072,93.95001705,13/04/2020 00:00:00,2.6
Meghalaya,NER,25.57049217,91.8800142,13/04/2020 00:00:00,6.4
Mizoram,NER,23.71039899,92.72001461,13/04/2020 00:00:00,1.8
Nagaland,NER,25.6669979,94.11657019,13/04/2020 00:00:00,2.2
Tripura,NER,23.83540428,91.27999914,13/04/2020 00:00:00,3.2
Punjab,NR,31.51997398,75.98000281,14/04/2020 00:00:00,107.7
Haryana,NR,28.45000633,77.01999101,14/04/2020 00:00:00,121.2
Rajasthan,NR,26.44999921,74.63998124,14/04/2020 00:00:00,226.0
Delhi,NR,28.6699929,77.23000403,14/04/2020 00:00:00,63.8
UP,NR,27.59998069,78.05000565,14/04/2020 00:00:00,258.1
Uttarakhand,NR,30.32040895,78.05000565,14/04/2020 00:00:00,35.8
HP,NR,31.10002545,77.16659704,14/04/2020 00:00:00,29.3
J&K,NR,33.45,76.24,14/04/2020 00:00:00,46.9
Chandigarh,NR,30.71999697,76.78000565,14/04/2020 00:00:00,3.3
Chhattisgarh,WR,22.09042035,82.15998734,14/04/2020 00:00:00,93.0
Gujarat,WR,22.2587,71.1924,14/04/2020 00:00:00,330.1
MP,WR,21.30039105,76.13001949,14/04/2020 00:00:00,218.2
Maharashtra,WR,19.25023195,73.16017493,14/04/2020 00:00:00,441.4
Goa,WR,15.491997,73.81800065,14/04/2020 00:00:00,11.1
DNH,WR,20.26657819,73.0166178,14/04/2020 00:00:00,18.4
Andhra Pradesh,SR,14.7504291,78.57002559,14/04/2020 00:00:00,193.0
Telangana,SR,18.1124,79.0193,14/04/2020 00:00:00,218.5
Karnataka,SR,12.57038129,76.91999711,14/04/2020 00:00:00,242.5
Kerala,SR,8.900372741,76.56999263,14/04/2020 00:00:00,79.2
Tamil Nadu,SR,12.92038576,79.15004187,14/04/2020 00:00:00,344.3
Pondy,SR,11.93499371,79.83000037,14/04/2020 00:00:00,8.0
Bihar,ER,25.78541445,87.4799727,14/04/2020 00:00:00,71.4
Jharkhand,ER,23.80039349,86.41998572,14/04/2020 00:00:00,23.5
Odisha,ER,19.82042971,85.90001746,14/04/2020 00:00:00,79.0
West Bengal,ER,22.58039044,88.32994665,14/04/2020 00:00:00,121.8
Sikkim,ER,27.3333303,88.6166475,14/04/2020 00:00:00,1.6
Arunachal Pradesh,NER,27.10039878,93.61660071,14/04/2020 00:00:00,2.2
Assam,NER,26.7499809,94.21666744,14/04/2020 00:00:00,21.1
Manipur,NER,24.79997072,93.95001705,14/04/2020 00:00:00,2.6
Meghalaya,NER,25.57049217,91.8800142,14/04/2020 00:00:00,6.4
Mizoram,NER,23.71039899,92.72001461,14/04/2020 00:00:00,1.7
Nagaland,NER,25.6669979,94.11657019,14/04/2020 00:00:00,2.0
Tripura,NER,23.83540428,91.27999914,14/04/2020 00:00:00,3.2
Punjab,NR,31.51997398,75.98000281,15/04/2020 00:00:00,112.8
Haryana,NR,28.45000633,77.01999101,15/04/2020 00:00:00,125.1
Rajasthan,NR,26.44999921,74.63998124,15/04/2020 00:00:00,233.0
Delhi,NR,28.6699929,77.23000403,15/04/2020 00:00:00,63.3
UP,NR,27.59998069,78.05000565,15/04/2020 00:00:00,262.7
Uttarakhand,NR,30.32040895,78.05000565,15/04/2020 00:00:00,36.4
HP,NR,31.10002545,77.16659704,15/04/2020 00:00:00,28.2
J&K,NR,33.45,76.24,15/04/2020 00:00:00,46.0
Chandigarh,NR,30.71999697,76.78000565,15/04/2020 00:00:00,3.1
Chhattisgarh,WR,22.09042035,82.15998734,15/04/2020 00:00:00,94.4
Gujarat,WR,22.2587,71.1924,15/04/2020 00:00:00,336.8
MP,WR,21.30039105,76.13001949,15/04/2020 00:00:00,219.5
Maharashtra,WR,19.25023195,73.16017493,15/04/2020 00:00:00,443.0
Goa,WR,15.491997,73.81800065,15/04/2020 00:00:00,11.1
DNH,WR,20.26657819,73.0166178,15/04/2020 00:00:00,18.4
Andhra Pradesh,SR,14.7504291,78.57002559,15/04/2020 00:00:00,201.0
Telangana,SR,18.1124,79.0193,15/04/2020 00:00:00,218.7
Karnataka,SR,12.57038129,76.91999711,15/04/2020 00:00:00,240.4
Kerala,SR,8.900372741,76.56999263,15/04/2020 00:00:00,79.5
Tamil Nadu,SR,12.92038576,79.15004187,15/04/2020 00:00:00,347.7
Pondy,SR,11.93499371,79.83000037,15/04/2020 00:00:00,8.4
Bihar,ER,25.78541445,87.4799727,15/04/2020 00:00:00,73.1
Jharkhand,ER,23.80039349,86.41998572,15/04/2020 00:00:00,23.9
Odisha,ER,19.82042971,85.90001746,15/04/2020 00:00:00,78.6
West Bengal,ER,22.58039044,88.32994665,15/04/2020 00:00:00,123.3
Sikkim,ER,27.3333303,88.6166475,15/04/2020 00:00:00,1.4
Arunachal Pradesh,NER,27.10039878,93.61660071,15/04/2020 00:00:00,2.4
Assam,NER,26.7499809,94.21666744,15/04/2020 00:00:00,22.4
Manipur,NER,24.79997072,93.95001705,15/04/2020 00:00:00,2.5
Meghalaya,NER,25.57049217,91.8800142,15/04/2020 00:00:00,6.6
Mizoram,NER,23.71039899,92.72001461,15/04/2020 00:00:00,1.8
Nagaland,NER,25.6669979,94.11657019,15/04/2020 00:00:00,1.9
Tripura,NER,23.83540428,91.27999914,15/04/2020 00:00:00,3.4
Punjab,NR,31.51997398,75.98000281,16/04/2020 00:00:00,114.1
Haryana,NR,28.45000633,77.01999101,16/04/2020 00:00:00,125.6
Rajasthan,NR,26.44999921,74.63998124,16/04/2020 00:00:00,228.5
Delhi,NR,28.6699929,77.23000403,16/04/2020 00:00:00,64.0
UP,NR,27.59998069,78.05000565,16/04/2020 00:00:00,269.8
Uttarakhand,NR,30.32040895,78.05000565,16/04/2020 00:00:00,36.8
HP,NR,31.10002545,77.16659704,16/04/2020 00:00:00,28.7
J&K,NR,33.45,76.24,16/04/2020 00:00:00,47.9
Chandigarh,NR,30.71999697,76.78000565,16/04/2020 00:00:00,3.3
Chhattisgarh,WR,22.09042035,82.15998734,16/04/2020 00:00:00,95.0
Gujarat,WR,22.2587,71.1924,16/04/2020 00:00:00,337.4
MP,WR,21.30039105,76.13001949,16/04/2020 00:00:00,219.1
Maharashtra,WR,19.25023195,73.16017493,16/04/2020 00:00:00,439.5
Goa,WR,15.491997,73.81800065,16/04/2020 00:00:00,12.1
DNH,WR,20.26657819,73.0166178,16/04/2020 00:00:00,18.4
Andhra Pradesh,SR,14.7504291,78.57002559,16/04/2020 00:00:00,199.4
Telangana,SR,18.1124,79.0193,16/04/2020 00:00:00,223.4
Karnataka,SR,12.57038129,76.91999711,16/04/2020 00:00:00,243.4
Kerala,SR,8.900372741,76.56999263,16/04/2020 00:00:00,80.4
Tamil Nadu,SR,12.92038576,79.15004187,16/04/2020 00:00:00,349.0
Pondy,SR,11.93499371,79.83000037,16/04/2020 00:00:00,7.8
Bihar,ER,25.78541445,87.4799727,16/04/2020 00:00:00,71.7
Jharkhand,ER,23.80039349,86.41998572,16/04/2020 00:00:00,23.5
Odisha,ER,19.82042971,85.90001746,16/04/2020 00:00:00,80.9
West Bengal,ER,22.58039044,88.32994665,16/04/2020 00:00:00,126.7
Sikkim,ER,27.3333303,88.6166475,16/04/2020 00:00:00,1.4
Arunachal Pradesh,NER,27.10039878,93.61660071,16/04/2020 00:00:00,2.4
Assam,NER,26.7499809,94.21666744,16/04/2020 00:00:00,22.8
Manipur,NER,24.79997072,93.95001705,16/04/2020 00:00:00,2.5
Meghalaya,NER,25.57049217,91.8800142,16/04/2020 00:00:00,6.7
Mizoram,NER,23.71039899,92.72001461,16/04/2020 00:00:00,1.7
Nagaland,NER,25.6669979,94.11657019,16/04/2020 00:00:00,1.9
Tripura,NER,23.83540428,91.27999914,16/04/2020 00:00:00,3.3
Punjab,NR,31.51997398,75.98000281,17/04/2020 00:00:00,111.7
Haryana,NR,28.45000633,77.01999101,17/04/2020 00:00:00,124.3
Rajasthan,NR,26.44999921,74.63998124,17/04/2020 00:00:00,227.1
Delhi,NR,28.6699929,77.23000403,17/04/2020 00:00:00,59.8
UP,NR,27.59998069,78.05000565,17/04/2020 00:00:00,267.3
Uttarakhand,NR,30.32040895,78.05000565,17/04/2020 00:00:00,35.7
HP,NR,31.10002545,77.16659704,17/04/2020 00:00:00,28.0
J&K,NR,33.45,76.24,17/04/2020 00:00:00,46.4
Chandigarh,NR,30.71999697,76.78000565,17/04/2020 00:00:00,3.1
Chhattisgarh,WR,22.09042035,82.15998734,17/04/2020 00:00:00,92.2
Gujarat,WR,22.2587,71.1924,17/04/2020 00:00:00,332.8
MP,WR,21.30039105,76.13001949,17/04/2020 00:00:00,216.5
Maharashtra,WR,19.25023195,73.16017493,17/04/2020 00:00:00,442.2
Goa,WR,15.491997,73.81800065,17/04/2020 00:00:00,9.9
DNH,WR,20.26657819,73.0166178,17/04/2020 00:00:00,18.2
Andhra Pradesh,SR,14.7504291,78.57002559,17/04/2020 00:00:00,197.4
Telangana,SR,18.1124,79.0193,17/04/2020 00:00:00,215.9
Karnataka,SR,12.57038129,76.91999711,17/04/2020 00:00:00,244.0
Kerala,SR,8.900372741,76.56999263,17/04/2020 00:00:00,78.3
Tamil Nadu,SR,12.92038576,79.15004187,17/04/2020 00:00:00,344.7
Pondy,SR,11.93499371,79.83000037,17/04/2020 00:00:00,7.2
Bihar,ER,25.78541445,87.4799727,17/04/2020 00:00:00,70.8
Jharkhand,ER,23.80039349,86.41998572,17/04/2020 00:00:00,23.6
Odisha,ER,19.82042971,85.90001746,17/04/2020 00:00:00,85.1
West Bengal,ER,22.58039044,88.32994665,17/04/2020 00:00:00,129.0
Sikkim,ER,27.3333303,88.6166475,17/04/2020 00:00:00,1.4
Arunachal Pradesh,NER,27.10039878,93.61660071,17/04/2020 00:00:00,2.3
Assam,NER,26.7499809,94.21666744,17/04/2020 00:00:00,22.5
Manipur,NER,24.79997072,93.95001705,17/04/2020 00:00:00,2.4
Meghalaya,NER,25.57049217,91.8800142,17/04/2020 00:00:00,6.6
Mizoram,NER,23.71039899,92.72001461,17/04/2020 00:00:00,1.6
Nagaland,NER,25.6669979,94.11657019,17/04/2020 00:00:00,1.9
Tripura,NER,23.83540428,91.27999914,17/04/2020 00:00:00,3.2
Punjab,NR,31.51997398,75.98000281,18/04/2020 00:00:00,112.3
Haryana,NR,28.45000633,77.01999101,18/04/2020 00:00:00,116.8
Rajasthan,NR,26.44999921,74.63998124,18/04/2020 00:00:00,217.2
Delhi,NR,28.6699929,77.23000403,18/04/2020 00:00:00,58.1
UP,NR,27.59998069,78.05000565,18/04/2020 00:00:00,273.1
Uttarakhand,NR,30.32040895,78.05000565,18/04/2020 00:00:00,33.4
HP,NR,31.10002545,77.16659704,18/04/2020 00:00:00,25.1
J&K,NR,33.45,76.24,18/04/2020 00:00:00,45.3
Chandigarh,NR,30.71999697,76.78000565,18/04/2020 00:00:00,2.8
Chhattisgarh,WR,22.09042035,82.15998734,18/04/2020 00:00:00,94.0
Gujarat,WR,22.2587,71.1924,18/04/2020 00:00:00,325.8
MP,WR,21.30039105,76.13001949,18/04/2020 00:00:00,217.7
Maharashtra,WR,19.25023195,73.16017493,18/04/2020 00:00:00,429.6
Goa,WR,15.491997,73.81800065,18/04/2020 00:00:00,9.5
DNH,WR,20.26657819,73.0166178,18/04/2020 00:00:00,17.9
Andhra Pradesh,SR,14.7504291,78.57002559,18/04/2020 00:00:00,195.0
Telangana,SR,18.1124,79.0193,18/04/2020 00:00:00,220.5
Karnataka,SR,12.57038129,76.91999711,18/04/2020 00:00:00,231.5
Kerala,SR,8.900372741,76.56999263,18/04/2020 00:00:00,72.3
Tamil Nadu,SR,12.92038576,79.15004187,18/04/2020 00:00:00,319.5
Pondy,SR,11.93499371,79.83000037,18/04/2020 00:00:00,7.4
Bihar,ER,25.78541445,87.4799727,18/04/2020 00:00:00,73.3
Jharkhand,ER,23.80039349,86.41998572,18/04/2020 00:00:00,23.6
Odisha,ER,19.82042971,85.90001746,18/04/2020 00:00:00,83.3
West Bengal,ER,22.58039044,88.32994665,18/04/2020 00:00:00,121.8
Sikkim,ER,27.3333303,88.6166475,18/04/2020 00:00:00,1.2
Arunachal Pradesh,NER,27.10039878,93.61660071,18/04/2020 00:00:00,2.4
Assam,NER,26.7499809,94.21666744,18/04/2020 00:00:00,22.5
Manipur,NER,24.79997072,93.95001705,18/04/2020 00:00:00,2.4
Meghalaya,NER,25.57049217,91.8800142,18/04/2020 00:00:00,6.3
Mizoram,NER,23.71039899,92.72001461,18/04/2020 00:00:00,1.4
Nagaland,NER,25.6669979,94.11657019,18/04/2020 00:00:00,1.8
Tripura,NER,23.83540428,91.27999914,18/04/2020 00:00:00,3.2
Punjab,NR,31.51997398,75.98000281,19/04/2020 00:00:00,102.8
Haryana,NR,28.45000633,77.01999101,19/04/2020 00:00:00,123.4
Rajasthan,NR,26.44999921,74.63998124,19/04/2020 00:00:00,229.6
Delhi,NR,28.6699929,77.23000403,19/04/2020 00:00:00,69.1
UP,NR,27.59998069,78.05000565,19/04/2020 00:00:00,268.0
Uttarakhand,NR,30.32040895,78.05000565,19/04/2020 00:00:00,38.1
HP,NR,31.10002545,77.16659704,19/04/2020 00:00:00,29.0
J&K,NR,33.45,76.24,19/04/2020 00:00:00,49.6
Chandigarh,NR,30.71999697,76.78000565,19/04/2020 00:00:00,3.7
Chhattisgarh,WR,22.09042035,82.15998734,19/04/2020 00:00:00,81.3
Gujarat,WR,22.2587,71.1924,19/04/2020 00:00:00,326.3
MP,WR,21.30039105,76.13001949,19/04/2020 00:00:00,237.7
Maharashtra,WR,19.25023195,73.16017493,19/04/2020 00:00:00,408.3
Goa,WR,15.491997,73.81800065,19/04/2020 00:00:00,10.8
DNH,WR,20.26657819,73.0166178,19/04/2020 00:00:00,18.2
Andhra Pradesh,SR,14.7504291,78.57002559,19/04/2020 00:00:00,164.0
Telangana,SR,18.1124,79.0193,19/04/2020 00:00:00,174.0
Karnataka,SR,12.57038129,76.91999711,19/04/2020 00:00:00,213.1
Kerala,SR,8.900372741,76.56999263,19/04/2020 00:00:00,71.1
Tamil Nadu,SR,12.92038576,79.15004187,19/04/2020 00:00:00,296.5
Pondy,SR,11.93499371,79.83000037,19/04/2020 00:00:00,7.0
Bihar,ER,25.78541445,87.4799727,19/04/2020 00:00:00,73.5
Jharkhand,ER,23.80039349,86.41998572,19/04/2020 00:00:00,22.8
Odisha,ER,19.82042971,85.90001746,19/04/2020 00:00:00,74.2
West Bengal,ER,22.58039044,88.32994665,19/04/2020 00:00:00,123.7
Sikkim,ER,27.3333303,88.6166475,19/04/2020 00:00:00,1.4
Arunachal Pradesh,NER,27.10039878,93.61660071,19/04/2020 00:00:00,2.2
Assam,NER,26.7499809,94.21666744,19/04/2020 00:00:00,23.6
Manipur,NER,24.79997072,93.95001705,19/04/2020 00:00:00,2.9
Meghalaya,NER,25.57049217,91.8800142,19/04/2020 00:00:00,6.2
Mizoram,NER,23.71039899,92.72001461,19/04/2020 00:00:00,2.1
Nagaland,NER,25.6669979,94.11657019,19/04/2020 00:00:00,2.1
Tripura,NER,23.83540428,91.27999914,19/04/2020 00:00:00,3.6
Punjab,NR,31.51997398,75.98000281,20/04/2020 00:00:00,105.2
Haryana,NR,28.45000633,77.01999101,20/04/2020 00:00:00,126.5
Rajasthan,NR,26.44999921,74.63998124,20/04/2020 00:00:00,239.7
