,Date,AveragePrice,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,region,month,week,price_types
16837,2017-06-11,1.35,8361.55,279.3,3013.37,0.0,5068.88,1556.95,3511.93,0.0,organic,2017,Roanoke,2017-06-01,2017-06-08,low
16838,2017-06-04,1.51,10058.68,317.8,2674.54,0.0,7066.34,1765.07,5301.27,0.0,organic,2017,Roanoke,2017-06-01,2017-06-01,low
16839,2017-05-28,1.37,11900.47,297.27,2385.12,0.0,9218.08,2087.45,7130.63,0.0,organic,2017,Roanoke,2017-05-01,2017-05-25,low
16840,2017-05-21,1.59,7576.78,336.52,2483.17,0.0,4757.09,2335.89,2421.2,0.0,organic,2017,Roanoke,2017-05-01,2017-05-18,mean
16841,2017-05-14,1.81,5838.07,230.45,2146.33,0.0,3461.29,2915.88,545.41,0.0,organic,2017,Roanoke,2017-05-01,2017-05-11,high
16842,2017-05-07,1.72,7509.16,343.02,2428.09,0.0,4738.05,2137.38,2600.67,0.0,organic,2017,Roanoke,2017-05-01,2017-05-04,mean
16843,2017-04-30,1.87,6798.65,353.77,2775.79,0.0,3669.09,2372.94,1296.15,0.0,organic,2017,Roanoke,2017-04-01,2017-04-27,high
16844,2017-04-23,1.58,7527.14,339.78,2413.71,0.0,4773.65,2203.3,2570.35,0.0,organic,2017,Roanoke,2017-04-01,2017-04-20,mean
16845,2017-04-16,1.24,10898.43,382.64,2457.06,0.0,8058.73,2881.64,5177.09,0.0,organic,2017,Roanoke,2017-04-01,2017-04-13,low
16846,2017-04-09,0.89,15201.67,382.49,2930.05,0.0,11889.13,2331.66,9557.47,0.0,organic,2017,Roanoke,2017-04-01,2017-04-06,low
16847,2017-04-02,1.19,10899.57,309.33,3031.18,0.0,7559.06,2514.95,5044.11,0.0,organic,2017,Roanoke,2017-04-01,2017-03-30,low
16848,2017-03-26,0.84,15330.0,258.31,2811.96,0.0,12259.73,2142.46,10117.27,0.0,organic,2017,Roanoke,2017-03-01,2017-03-23,low
16849,2017-03-19,1.2,7983.96,222.33,2146.38,0.0,5615.25,2557.65,3057.6,0.0,organic,2017,Roanoke,2017-03-01,2017-03-16,low
16850,2017-03-12,1.13,8967.12,297.8,2537.83,0.0,6131.49,2334.33,3797.16,0.0,organic,2017,Roanoke,2017-03-01,2017-03-09,low
16851,2017-03-05,0.7,15787.49,337.56,2105.48,0.0,13344.45,2068.61,11275.84,0.0,organic,2017,Roanoke,2017-03-01,2017-03-02,low
16852,2017-02-26,0.77,14724.39,246.43,2759.77,0.0,11718.19,2299.58,9418.61,0.0,organic,2017,Roanoke,2017-02-01,2017-02-23,low
16853,2017-02-19,0.94,10024.18,231.37,2672.7,0.0,7120.11,1894.37,5225.74,0.0,organic,2017,Roanoke,2017-02-01,2017-02-16,low
16854,2017-02-12,0.88,11414.9,212.09,3013.89,0.0,8188.92,1869.28,6319.64,0.0,organic,2017,Roanoke,2017-02-01,2017-02-09,low
16855,2017-02-05,1.14,9742.87,224.66,5303.06,0.0,4215.15,1977.81,2237.34,0.0,organic,2017,Roanoke,2017-02-01,2017-02-02,low
16856,2017-01-29,1.18,7932.55,339.58,3824.05,0.0,3768.92,1293.27,2475.65,0.0,organic,2017,Roanoke,2017-01-01,2017-01-26,low
16857,2017-01-22,1.16,7525.89,234.38,2584.95,0.0,4706.56,2177.11,2529.45,0.0,organic,2017,Roanoke,2017-01-01,2017-01-19,low
16858,2017-01-15,1.6,5398.97,194.17,3113.34,0.0,2091.46,2091.46,0.0,0.0,organic,2017,Roanoke,2017-01-01,2017-01-12,mean
16859,2017-01-08,1.61,5241.2,263.74,2764.44,0.0,2213.02,2213.02,0.0,0.0,organic,2017,Roanoke,2017-01-01,2017-01-05,mean
16860,2017-01-01,1.51,3969.98,212.55,2337.72,0.0,1419.71,1257.08,162.63,0.0,organic,2017,Roanoke,2017-01-01,2016-12-29,low
16861,2017-12-31,1.61,9655.29,3891.4,3759.45,0.0,2004.44,2004.44,0.0,0.0,organic,2017,Sacramento,2017-12-01,2017-12-28,mean
16862,2017-12-24,1.68,8177.33,2716.18,3016.72,0.0,2444.43,2431.1,13.33,0.0,organic,2017,Sacramento,2017-12-01,2017-12-21,mean
16863,2017-12-17,1.72,7034.37,1965.07,2423.74,0.0,2645.56,2645.56,0.0,0.0,organic,2017,Sacramento,2017-12-01,2017-12-14,mean
16864,2017-12-10,1.75,6765.28,1703.63,2659.43,0.0,2402.22,2395.55,6.67,0.0,organic,2017,Sacramento,2017-12-01,2017-12-07,mean
16865,2017-12-03,1.69,6289.72,2066.63,2100.86,0.0,2122.23,2105.56,16.67,0.0,organic,2017,Sacramento,2017-12-01,2017-11-30,mean
16866,2017-11-26,1.72,6851.13,2309.23,2494.13,0.0,2047.77,2047.77,0.0,0.0,organic,2017,Sacramento,2017-11-01,2017-11-23,mean
16867,2017-11-19,1.69,7725.77,2684.95,2463.04,0.0,2577.78,2577.78,0.0,0.0,organic,2017,Sacramento,2017-11-01,2017-11-16,mean
16868,2017-11-12,1.81,6581.85,2473.4,2399.57,0.0,1708.88,1708.88,0.0,0.0,organic,2017,Sacramento,2017-11-01,2017-11-09,high
16869,2017-11-05,1.74,8454.27,2535.09,2818.07,0.0,3101.11,3101.11,0.0,0.0,organic,2017,Sacramento,2017-11-01,2017-11-02,mean
16870,2017-10-29,1.86,7341.92,2787.56,2909.91,0.0,1644.45,1644.45,0.0,0.0,organic,2017,Sacramento,2017-10-01,2017-10-26,high
16871,2017-10-22,1.81,8059.52,2679.07,2828.24,0.0,2552.21,2548.88,3.33,0.0,organic,2017,Sacramento,2017-10-01,2017-10-19,high
16872,2017-10-15,1.92,6689.14,2439.7,3012.02,0.0,1237.42,1237.42,0.0,0.0,organic,2017,Sacramento,2017-10-01,2017-10-12,expensive
16873,2017-10-08,1.84,7804.28,2487.05,2762.42,0.0,2554.81,2551.48,3.33,0.0,organic,2017,Sacramento,2017-10-01,2017-10-05,high
16874,2017-10-01,1.86,7334.65,2464.29,2785.94,0.0,2084.42,2077.75,6.67,0.0,organic,2017,Sacramento,2017-10-01,2017-09-28,high
16875,2017-09-24,1.89,7344.32,2672.33,3111.54,0.0,1560.45,1557.12,3.33,0.0,organic,2017,Sacramento,2017-09-01,2017-09-21,high
16876,2017-09-17,1.92,9174.58,3470.19,3797.05,0.0,1907.34,1907.34,0.0,0.0,organic,2017,Sacramento,2017-09-01,2017-09-14,expensive
16877,2017-09-10,1.96,8035.15,3074.0,3484.74,0.0,1476.41,1476.41,0.0,0.0,organic,2017,Sacramento,2017-09-01,2017-09-07,expensive
16878,2017-09-03,2.15,8230.33,2654.23,3298.64,0.0,2277.46,2277.46,0.0,0.0,organic,2017,Sacramento,2017-09-01,2017-08-31,expensive
16879,2017-08-27,2.49,7197.78,2222.37,2802.72,0.0,2172.69,2172.69,0.0,0.0,organic,2017,Sacramento,2017-08-01,2017-08-24,expensive
16880,2017-08-20,2.33,8187.92,2354.98,2815.2,1.31,3016.43,3013.1,3.33,0.0,organic,2017,Sacramento,2017-08-01,2017-08-17,expensive
16881,2017-08-13,2.09,8707.0,2079.18,3059.01,0.0,3568.81,3565.48,3.33,0.0,organic,2017,Sacramento,2017-08-01,2017-08-10,expensive
16882,2017-08-06,1.99,6886.41,1620.1,2516.0,0.0,2750.31,2741.33,8.98,0.0,organic,2017,Sacramento,2017-08-01,2017-08-03,expensive
16883,2017-07-30,1.86,5676.06,811.56,2096.87,0.0,2767.63,2755.65,11.98,0.0,organic,2017,Sacramento,2017-07-01,2017-07-27,high
16884,2017-07-23,1.97,7041.27,1474.65,2451.59,0.0,3115.03,3115.03,0.0,0.0,organic,2017,Sacramento,2017-07-01,2017-07-20,expensive
16885,2017-07-16,2.19,5103.37,1251.0,2443.85,0.0,1408.52,1408.52,0.0,0.0,organic,2017,Sacramento,2017-07-01,2017-07-13,expensive
16886,2017-07-09,2.36,3562.52,1253.12,1982.16,0.0,327.24,322.03,5.21,0.0,organic,2017,Sacramento,2017-07-01,2017-07-06,expensive
16887,2017-07-02,2.32,4572.42,1472.51,2437.84,2.7,659.37,656.04,3.33,0.0,organic,2017,Sacramento,2017-07-01,2017-06-29,expensive
16888,2017-06-25,2.37,5625.98,2005.87,2820.32,0.0,799.79,796.46,3.33,0.0,organic,2017,Sacramento,2017-06-01,2017-06-22,expensive
16889,2017-06-18,2.48,7058.35,2609.09,3616.91,0.0,832.35,824.86,7.49,0.0,organic,2017,Sacramento,2017-06-01,2017-06-15,expensive
16891,2017-06-04,2.43,6820.7,2184.08,3605.15,0.0,1031.47,1029.6,1.87,0.0,organic,2017,Sacramento,2017-06-01,2017-06-01,expensive
16892,2017-05-28,2.46,6662.68,2305.34,3465.79,0.0,891.55,882.17,9.38,0.0,organic,2017,Sacramento,2017-05-01,2017-05-25,expensive
16893,2017-05-21,2.4,5955.32,2135.74,2881.3,1.35,936.93,896.93,40.0,0.0,organic,2017,Sacramento,2017-05-01,2017-05-18,expensive
16894,2017-05-14,2.43,5255.47,1982.43,2481.05,2.68,789.31,785.59,3.72,0.0,organic,2017,Sacramento,2017-05-01,2017-05-11,expensive
16896,2017-04-30,2.39,6331.52,2222.42,3238.73,1.35,869.02,865.28,3.74,0.0,organic,2017,Sacramento,2017-04-01,2017-04-27,expensive
16897,2017-04-23,2.29,6764.99,1967.94,3979.11,0.0,817.94,817.94,0.0,0.0,organic,2017,Sacramento,2017-04-01,2017-04-20,expensive
16898,2017-04-16,2.35,6274.05,2025.64,3501.53,0.0,746.88,743.55,3.33,0.0,organic,2017,Sacramento,2017-04-01,2017-04-13,expensive
16899,2017-04-09,2.37,6283.41,2155.7,3467.14,0.0,660.57,653.9,6.67,0.0,organic,2017,Sacramento,2017-04-01,2017-04-06,expensive
16900,2017-04-02,2.31,6244.05,2073.38,3328.69,0.0,841.98,841.98,0.0,0.0,organic,2017,Sacramento,2017-04-01,2017-03-30,expensive
16901,2017-03-26,2.44,6509.21,2084.95,3599.7,0.0,824.56,824.56,0.0,0.0,organic,2017,Sacramento,2017-03-01,2017-03-23,expensive
16902,2017-03-19,2.46,5971.13,1795.34,3449.75,0.0,726.04,726.04,0.0,0.0,organic,2017,Sacramento,2017-03-01,2017-03-16,expensive
16903,2017-03-12,2.36,6022.12,1643.55,3655.76,2.68,720.13,720.13,0.0,0.0,organic,2017,Sacramento,2017-03-01,2017-03-09,expensive
16905,2017-02-26,2.06,6616.58,1808.8,4379.48,0.0,428.3,428.3,0.0,0.0,organic,2017,Sacramento,2017-02-01,2017-02-23,expensive
16906,2017-02-19,2.32,5375.95,1718.41,3242.62,1.34,413.58,413.58,0.0,0.0,organic,2017,Sacramento,2017-02-01,2017-02-16,expensive
16907,2017-02-12,2.25,5559.0,1708.08,3229.82,0.0,621.1,621.1,0.0,0.0,organic,2017,Sacramento,2017-02-01,2017-02-09,expensive
16908,2017-02-05,1.6,7712.27,2241.28,5057.01,0.0,413.98,413.98,0.0,0.0,organic,2017,Sacramento,2017-02-01,2017-02-02,mean
16909,2017-01-29,2.02,6748.27,1652.72,4786.42,12.15,296.98,296.98,0.0,0.0,organic,2017,Sacramento,2017-01-01,2017-01-26,expensive
16910,2017-01-22,1.89,6015.68,1800.88,3930.91,0.0,283.89,283.89,0.0,0.0,organic,2017,Sacramento,2017-01-01,2017-01-19,high
16911,2017-01-15,2.31,5267.55,1502.96,3492.53,0.0,272.06,265.39,6.67,0.0,organic,2017,Sacramento,2017-01-01,2017-01-12,expensive
16912,2017-01-08,2.15,5692.25,1630.79,3665.0,0.0,396.46,396.46,0.0,0.0,organic,2017,Sacramento,2017-01-01,2017-01-05,expensive
16913,2017-01-01,2.24,5635.27,1906.72,3364.33,0.0,364.22,364.22,0.0,0.0,organic,2017,Sacramento,2017-01-01,2016-12-29,expensive
16914,2017-12-31,2.0,14150.95,2721.78,7973.65,0.0,3455.52,3455.52,0.0,0.0,organic,2017,SanDiego,2017-12-01,2017-12-28,expensive
16915,2017-12-24,1.82,15276.68,849.59,9042.84,0.0,5384.25,5384.25,0.0,0.0,organic,2017,SanDiego,2017-12-01,2017-12-21,high
16916,2017-12-17,1.54,14047.41,1020.5,8775.1,0.0,4251.81,4251.81,0.0,0.0,organic,2017,SanDiego,2017-12-01,2017-12-14,mean
16917,2017-12-10,2.05,13284.31,2436.56,6895.21,0.0,3952.54,3952.54,0.0,0.0,organic,2017,SanDiego,2017-12-01,2017-12-07,expensive
16918,2017-12-03,1.79,13476.62,761.67,7500.08,0.0,5214.87,5211.54,3.33,0.0,organic,2017,SanDiego,2017-12-01,2017-11-30,high
16919,2017-11-26,2.17,11559.98,468.45,7239.24,0.0,3852.29,3852.29,0.0,0.0,organic,2017,SanDiego,2017-11-01,2017-11-23,expensive
16920,2017-11-19,2.17,12348.84,692.38,7420.01,0.0,4236.45,4236.45,0.0,0.0,organic,2017,SanDiego,2017-11-01,2017-11-16,expensive
16921,2017-11-12,2.13,11498.28,770.92,6108.74,0.0,4618.62,4618.62,0.0,0.0,organic,2017,SanDiego,2017-11-01,2017-11-09,expensive
16922,2017-11-05,1.6,16452.21,761.73,10819.54,0.0,4870.94,4870.94,0.0,0.0,organic,2017,SanDiego,2017-11-01,2017-11-02,mean
16923,2017-10-29,2.13,12179.45,863.06,6224.07,0.0,5092.32,5092.32,0.0,0.0,organic,2017,SanDiego,2017-10-01,2017-10-26,expensive
16924,2017-10-22,2.15,13012.35,951.67,6964.44,0.0,5096.24,5096.24,0.0,0.0,organic,2017,SanDiego,2017-10-01,2017-10-19,expensive
16925,2017-10-15,2.25,11472.41,713.19,6513.89,0.0,4245.33,4234.23,11.1,0.0,organic,2017,SanDiego,2017-10-01,2017-10-12,expensive
16926,2017-10-08,2.33,13013.83,754.58,8162.44,0.0,4096.81,4096.81,0.0,0.0,organic,2017,SanDiego,2017-10-01,2017-10-05,expensive
16927,2017-10-01,2.27,13509.43,1595.59,8857.77,0.0,3056.07,3056.07,0.0,0.0,organic,2017,SanDiego,2017-10-01,2017-09-28,expensive
16928,2017-09-24,2.23,14173.82,2804.46,10041.55,0.0,1327.81,1327.81,0.0,0.0,organic,2017,SanDiego,2017-09-01,2017-09-21,expensive
16929,2017-09-17,2.39,12673.52,2229.66,9322.51,0.0,1121.35,1121.35,0.0,0.0,organic,2017,SanDiego,2017-09-01,2017-09-14,expensive
16930,2017-09-10,2.37,12770.99,1925.87,9140.03,0.0,1705.09,1705.09,0.0,0.0,organic,2017,SanDiego,2017-09-01,2017-09-07,expensive
16931,2017-09-03,2.01,15165.11,1139.04,10923.85,0.0,3102.22,3102.22,0.0,0.0,organic,2017,SanDiego,2017-09-01,2017-08-31,expensive
16933,2017-08-20,2.42,14113.65,1007.89,7203.91,0.0,5901.85,5871.85,30.0,0.0,organic,2017,SanDiego,2017-08-01,2017-08-17,expensive
16934,2017-08-13,2.32,12511.08,930.36,6082.22,0.0,5498.5,5495.17,3.33,0.0,organic,2017,SanDiego,2017-08-01,2017-08-10,expensive
16935,2017-08-06,2.37,12981.7,1047.77,6973.51,0.0,4960.42,4960.42,0.0,0.0,organic,2017,SanDiego,2017-08-01,2017-08-03,expensive
16936,2017-07-30,2.37,12594.87,819.66,6870.21,0.0,4905.0,4871.67,33.33,0.0,organic,2017,SanDiego,2017-07-01,2017-07-27,expensive
16937,2017-07-23,2.31,13629.65,784.86,8530.78,0.0,4314.01,4310.68,3.33,0.0,organic,2017,SanDiego,2017-07-01,2017-07-20,expensive
16938,2017-07-16,2.3,14060.23,693.61,9183.67,0.0,4182.95,4179.62,3.33,0.0,organic,2017,SanDiego,2017-07-01,2017-07-13,expensive
16939,2017-07-09,1.91,19248.28,1037.82,10325.37,0.0,7885.09,7885.09,0.0,0.0,organic,2017,SanDiego,2017-07-01,2017-07-06,expensive
16940,2017-07-02,2.0,19913.72,1108.18,11656.52,0.0,7149.02,7124.38,24.64,0.0,organic,2017,SanDiego,2017-07-01,2017-06-29,expensive
16941,2017-06-25,1.73,17744.03,975.09,8290.7,0.0,8478.24,8478.24,0.0,0.0,organic,2017,SanDiego,2017-06-01,2017-06-22,mean
16942,2017-06-18,1.8,16862.3,1067.68,8361.69,0.0,7432.93,7400.09,32.84,0.0,organic,2017,SanDiego,2017-06-01,2017-06-15,high
16943,2017-06-11,2.06,12549.97,1163.03,8506.74,1.59,2878.61,2849.42,29.19,0.0,organic,2017,SanDiego,2017-06-01,2017-06-08,expensive
16944,2017-06-04,1.71,18703.01,1135.74,12172.77,1.6,5392.9,5392.9,0.0,0.0,organic,2017,SanDiego,2017-06-01,2017-06-01,mean
16945,2017-05-28,1.91,17421.67,843.78,9946.37,1.66,6629.86,6629.86,0.0,0.0,organic,2017,SanDiego,2017-05-01,2017-05-25,expensive
16946,2017-05-21,2.05,15451.08,853.03,9892.77,1.65,4703.63,4700.0,3.63,0.0,organic,2017,SanDiego,2017-05-01,2017-05-18,expensive
16947,2017-05-14,2.22,12594.05,1455.55,9485.09,1.66,1651.75,1621.18,30.57,0.0,organic,2017,SanDiego,2017-05-01,2017-05-11,expensive
16948,2017-05-07,1.72,21798.32,1347.86,14683.9,1.67,5764.89,5703.48,61.41,0.0,organic,2017,SanDiego,2017-05-01,2017-05-04,mean
16949,2017-04-30,1.83,17826.5,1461.21,10052.54,1.61,6311.14,5252.77,1058.37,0.0,organic,2017,SanDiego,2017-04-01,2017-04-27,high
16950,2017-04-23,1.97,14541.16,1088.81,9477.69,1.63,3973.03,719.12,3253.91,0.0,organic,2017,SanDiego,2017-04-01,2017-04-20,expensive
16951,2017-04-16,2.08,14043.34,940.85,9921.7,0.0,3180.79,560.0,2620.79,0.0,organic,2017,SanDiego,2017-04-01,2017-04-13,expensive
16952,2017-04-09,1.94,13786.93,1208.64,9538.85,1.65,3037.79,915.53,2122.26,0.0,organic,2017,SanDiego,2017-04-01,2017-04-06,expensive
16953,2017-04-02,1.88,16174.36,1779.7,10473.46,0.0,3921.2,2792.24,1128.96,0.0,organic,2017,SanDiego,2017-04-01,2017-03-30,high
16954,2017-03-26,2.06,14388.05,2883.71,10030.37,0.0,1473.97,686.67,787.3,0.0,organic,2017,SanDiego,2017-03-01,2017-03-23,expensive
16955,2017-03-19,1.59,22169.84,927.81,13605.83,4.94,7631.26,1083.05,6548.21,0.0,organic,2017,SanDiego,2017-03-01,2017-03-16,mean
16956,2017-03-12,1.72,17226.14,991.9,9806.6,4.96,6422.68,2359.56,4063.12,0.0,organic,2017,SanDiego,2017-03-01,2017-03-09,mean
16957,2017-03-05,1.42,20616.04,1137.22,8737.49,0.0,10741.33,736.02,10005.31,0.0,organic,2017,SanDiego,2017-03-01,2017-03-02,low
16958,2017-02-26,1.42,20055.23,1099.33,10427.06,0.0,8528.84,3657.65,4871.19,0.0,organic,2017,SanDiego,2017-02-01,2017-02-23,low
16959,2017-02-19,1.4,19782.44,1266.28,10960.8,0.0,7555.36,7393.64,161.72,0.0,organic,2017,SanDiego,2017-02-01,2017-02-16,low
16960,2017-02-12,1.66,9082.88,1014.35,7049.67,0.0,1018.86,856.72,162.14,0.0,organic,2017,SanDiego,2017-02-01,2017-02-09,mean
16961,2017-02-05,1.55,14096.05,1784.39,10882.94,0.0,1428.72,1270.99,157.73,0.0,organic,2017,SanDiego,2017-02-01,2017-02-02,mean
16962,2017-01-29,1.21,18191.46,1477.75,8949.53,4.86,7759.32,3304.61,4454.71,0.0,organic,2017,SanDiego,2017-01-01,2017-01-26,low
16963,2017-01-22,1.73,10842.77,2019.23,6869.87,0.0,1953.67,626.78,1326.89,0.0,organic,2017,SanDiego,2017-01-01,2017-01-19,mean
16964,2017-01-15,1.82,11578.42,2529.2,7637.66,0.0,1411.56,993.41,418.15,0.0,organic,2017,SanDiego,2017-01-01,2017-01-12,high
16965,2017-01-08,1.52,16775.97,2363.28,9429.06,0.0,4983.63,3266.31,1717.32,0.0,organic,2017,SanDiego,2017-01-01,2017-01-05,low
16966,2017-01-01,1.45,15752.25,1385.18,8618.28,0.0,5748.79,957.31,4791.48,0.0,organic,2017,SanDiego,2017-01-01,2016-12-29,low
16967,2017-12-31,1.52,24699.21,14037.89,8786.88,0.0,1874.44,1871.11,3.33,0.0,organic,2017,SanFrancisco,2017-12-01,2017-12-28,low
16968,2017-12-24,2.01,18541.03,7759.8,8376.79,0.0,2404.44,2404.44,0.0,0.0,organic,2017,SanFrancisco,2017-12-01,2017-12-21,expensive
16969,2017-12-17,2.1,17850.72,7411.52,8344.76,0.0,2094.44,2094.44,0.0,0.0,organic,2017,SanFrancisco,2017-12-01,2017-12-14,expensive
16970,2017-12-10,2.27,15142.03,7080.05,7071.98,0.0,990.0,990.0,0.0,0.0,organic,2017,SanFrancisco,2017-12-01,2017-12-07,expensive
16971,2017-12-03,2.07,14737.28,8275.24,5745.39,0.0,716.65,712.21,4.44,0.0,organic,2017,SanFrancisco,2017-12-01,2017-11-30,expensive
16972,2017-11-26,2.06,15701.21,8640.78,6277.06,0.0,783.37,783.37,0.0,0.0,organic,2017,SanFrancisco,2017-11-01,2017-11-23,expensive
16973,2017-11-19,2.06,17621.85,9956.34,6931.07,0.0,734.44,734.44,0.0,0.0,organic,2017,SanFrancisco,2017-11-01,2017-11-16,expensive
16974,2017-11-12,2.07,19344.03,10941.23,7789.47,0.0,613.33,608.89,4.44,0.0,organic,2017,SanFrancisco,2017-11-01,2017-11-09,expensive
16975,2017-11-05,2.05,20213.21,10983.96,8063.69,0.0,1165.56,1161.12,4.44,0.0,organic,2017,SanFrancisco,2017-11-01,2017-11-02,expensive
16976,2017-10-29,2.09,19950.9,11099.63,8152.39,0.0,698.88,694.44,4.44,0.0,organic,2017,SanFrancisco,2017-10-01,2017-10-26,expensive
16977,2017-10-22,2.08,18852.58,9739.13,7981.22,0.0,1132.23,1132.23,0.0,0.0,organic,2017,SanFrancisco,2017-10-01,2017-10-19,expensive
16978,2017-10-15,2.09,19027.31,10237.78,8211.76,0.0,577.77,577.77,0.0,0.0,organic,2017,SanFrancisco,2017-10-01,2017-10-12,expensive
16979,2017-10-08,2.07,20337.21,10832.88,8426.55,0.0,1077.78,1077.78,0.0,0.0,organic,2017,SanFrancisco,2017-10-01,2017-10-05,expensive
16980,2017-10-01,2.04,22703.05,11899.79,9824.74,0.0,978.52,978.52,0.0,0.0,organic,2017,SanFrancisco,2017-10-01,2017-09-28,expensive
16981,2017-09-24,2.06,19095.21,10381.1,8026.03,0.0,688.08,688.08,0.0,0.0,organic,2017,SanFrancisco,2017-09-01,2017-09-21,expensive
16982,2017-09-17,2.04,32191.54,18705.05,12704.86,0.0,781.63,781.63,0.0,0.0,organic,2017,SanFrancisco,2017-09-01,2017-09-14,expensive
16983,2017-09-10,2.05,28335.3,16389.89,11491.2,0.0,454.21,454.21,0.0,0.0,organic,2017,SanFrancisco,2017-09-01,2017-09-07,expensive
16984,2017-09-03,2.08,22836.09,12620.57,9443.2,0.0,772.32,767.88,4.44,0.0,organic,2017,SanFrancisco,2017-09-01,2017-08-31,expensive
16988,2017-08-06,2.33,13350.56,3753.8,5234.25,0.0,4362.51,4356.01,6.5,0.0,organic,2017,SanFrancisco,2017-08-01,2017-08-03,expensive
16989,2017-07-30,2.14,10110.25,1825.73,3948.19,0.0,4336.33,4326.5,9.83,0.0,organic,2017,SanFrancisco,2017-07-01,2017-07-27,expensive
16990,2017-07-23,2.44,16831.7,5952.05,6286.11,0.0,4593.54,4577.62,15.92,0.0,organic,2017,SanFrancisco,2017-07-01,2017-07-20,expensive
16991,2017-07-16,2.4,14099.42,4163.34,5797.11,0.0,4138.97,4137.35,1.62,0.0,organic,2017,SanFrancisco,2017-07-01,2017-07-13,expensive
16992,2017-07-09,2.45,8311.12,2009.13,3654.42,2.92,2644.65,2622.33,22.32,0.0,organic,2017,SanFrancisco,2017-07-01,2017-07-06,expensive
17014,2017-02-05,1.61,25769.82,10715.26,12410.67,8.76,2635.13,2635.13,0.0,0.0,organic,2017,SanFrancisco,2017-02-01,2017-02-02,mean
17016,2017-01-22,2.03,20441.93,8435.86,9045.98,2.86,2957.23,2957.23,0.0,0.0,organic,2017,SanFrancisco,2017-01-01,2017-01-19,expensive
17020,2017-12-31,1.24,82749.14,1450.69,29692.0,23.44,51583.01,1469.39,50019.56,94.06,organic,2017,Seattle,2017-12-01,2017-12-28,low
17021,2017-12-24,1.75,42805.68,928.21,13694.01,26.04,28157.42,3377.7,24684.25,95.47,organic,2017,Seattle,2017-12-01,2017-12-21,mean
17022,2017-12-17,1.25,80744.59,872.8,24764.43,28.57,55078.79,22511.93,32512.02,54.84,organic,2017,Seattle,2017-12-01,2017-12-14,low
17025,2017-11-26,1.76,35304.27,582.45,11806.84,46.6,22868.38,1202.81,21536.14,129.43,organic,2017,Seattle,2017-11-01,2017-11-23,mean
17026,2017-11-19,2.03,27570.9,792.08,10568.84,38.64,16171.34,985.11,15159.04,27.19,organic,2017,Seattle,2017-11-01,2017-11-16,expensive
17027,2017-11-12,2.06,26826.82,932.33,10692.37,23.09,15179.03,1219.02,13948.61,11.4,organic,2017,Seattle,2017-11-01,2017-11-09,expensive
17028,2017-11-05,2.34,22872.63,788.17,8753.24,7.67,13323.55,1001.42,12312.18,9.95,organic,2017,Seattle,2017-11-01,2017-11-02,expensive
17029,2017-10-29,2.43,26592.14,1118.1,11280.32,16.56,14177.16,1095.88,13069.96,11.32,organic,2017,Seattle,2017-10-01,2017-10-26,expensive
17030,2017-10-22,2.3,29230.93,1276.83,12683.1,15.26,15255.74,1354.57,13871.5,29.67,organic,2017,Seattle,2017-10-01,2017-10-19,expensive
17045,2017-07-09,2.12,40058.59,1411.24,16587.8,24.73,22034.82,281.45,21753.37,0.0,organic,2017,Seattle,2017-07-01,2017-07-06,expensive
17046,2017-07-02,2.35,34268.25,1634.38,18664.45,43.0,13926.42,262.08,13664.34,0.0,organic,2017,Seattle,2017-07-01,2017-06-29,expensive
17048,2017-06-18,1.83,44487.33,1540.72,14636.84,33.95,28275.82,302.04,27973.78,0.0,organic,2017,Seattle,2017-06-01,2017-06-15,high
17049,2017-06-11,1.6,60009.35,1631.85,14860.39,0.0,43517.11,433.06,43084.05,0.0,organic,2017,Seattle,2017-06-01,2017-06-08,mean
17050,2017-06-04,1.45,64141.55,2133.74,15783.16,0.0,46224.65,263.33,45961.32,0.0,organic,2017,Seattle,2017-06-01,2017-06-01,low
17051,2017-05-28,1.46,59377.0,2231.32,12440.49,0.0,44705.19,335.1,44370.09,0.0,organic,2017,Seattle,2017-05-01,2017-05-25,low
17052,2017-05-21,1.53,55027.93,3074.66,11527.34,7.95,40417.98,795.62,39622.36,0.0,organic,2017,Seattle,2017-05-01,2017-05-18,mean
17053,2017-05-14,1.62,49291.33,1601.12,13061.38,41.19,34587.64,1325.19,33262.45,0.0,organic,2017,Seattle,2017-05-01,2017-05-11,mean
17054,2017-05-07,1.51,56578.63,1762.76,16113.72,10.69,38691.46,497.52,38193.94,0.0,organic,2017,Seattle,2017-05-01,2017-05-04,low
17055,2017-04-30,1.39,55920.43,1574.25,12759.95,4.01,41582.22,698.72,40883.5,0.0,organic,2017,Seattle,2017-04-01,2017-04-27,low
17056,2017-04-23,1.39,56242.52,1787.17,12544.82,4.07,41906.46,495.17,41411.29,0.0,organic,2017,Seattle,2017-04-01,2017-04-20,low
17057,2017-04-16,1.45,54764.06,1647.85,14021.33,10.88,39084.0,502.92,38581.08,0.0,organic,2017,Seattle,2017-04-01,2017-04-13,low
17058,2017-04-09,1.44,52647.91,1602.38,13738.79,4.09,37302.65,514.02,36788.63,0.0,organic,2017,Seattle,2017-04-01,2017-04-06,low
